date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sh.600570,1848.42881883,1875.30109657,1818.2411302,1852.61670627,1830.4558019,13887713,1476688359.42,1.3301,1.2107,1,0
2021-01-05,sh.600570,1841.44900643,1929.74363329,1837.4356143,1912.64309291,1852.61670627,15178699,1656565274.55,1.4538,3.2401,1,0
2021-01-06,sh.600570,1899.90493528,1913.16657884,1780.02665731,1800.61710389,1912.64309291,27879182,2913842217.99,2.6702,-5.8571,1,0
2021-01-07,sh.600570,1800.7915992,1812.65728028,1668.1751636,1712.84596296,1800.61710389,41259844,4073574952.4,3.9517,-4.8745,1,0
2021-01-08,sh.600570,1714.76541137,1745.82557655,1679.51735875,1736.40282981,1712.84596296,24074709,2372453701.44,2.3058,1.3753,1,0
2021-01-11,sh.600570,1734.4833814,1752.80538895,1685.27570398,1693.82597417,1736.40282981,18952299,1864093312.18,1.8152,-2.452,1,0
2021-01-12,sh.600570,1689.28909611,1779.67766669,1671.6650698,1762.402631,1693.82597417,21403949,2121027756.29,2.05,4.0486,1,0
2021-01-13,sh.600570,1762.402631,1762.402631,1647.2357264,1657.705445,1762.402631,30610517,2960530523.32,2.9318,-5.9406,1,0
2021-01-14,sh.600570,1657.18195907,1714.41642075,1640.255914,1671.6650698,1657.705445,16740989,1621027975.91,1.6034,0.8421,1,0
2021-01-15,sh.600570,1692.604507,1715.2888973,1633.79958753,1668.00066829,1671.6650698,15541642,1492513784.57,1.4885,-0.2192,1,0
2021-01-18,sh.600570,1660.84636058,1710.92651455,1645.14178268,1692.604507,1668.00066829,18087109,1749226379.13,1.7323,1.475,1,0
2021-01-19,sh.600570,1689.28909611,1742.33567035,1677.07442441,1701.3292725,1692.604507,15583208,1523824214.67,1.4925,0.5155,1,0
2021-01-20,sh.600570,1703.0742256,1743.03365159,1672.18855573,1724.0136628,1701.3292725,15003459,1467656749.51,1.437,1.3333,1,0
2021-01-21,sh.600570,1727.503569,1786.48298378,1697.14138506,1779.67766669,1724.0136628,20427748,2050068118.25,1.9565,3.2287,1,0
2021-01-22,sh.600570,1762.75162162,1795.20774928,1736.2283345,1741.11420318,1779.67766669,16446325,1658852305.15,1.5752,-2.1669,1,0
2021-01-25,sh.600570,1727.15457838,1729.2485221,1671.49057449,1672.71204166,1741.11420318,22354686,2166330957.49,2.1411,-3.9286,1,0
2021-01-26,sh.600570,1672.71204166,1692.43001169,1628.0412423,1629.7861954,1672.71204166,17032364,1614121679.81,1.6313,-2.5662,1,0
2021-01-27,sh.600570,1629.7861954,1683.8797415,1615.8265706,1669.22213546,1629.7861954,14596683,1383675174.03,1.398,2.4197,1,0
2021-01-28,sh.600570,1647.2357264,1687.71863832,1642.34985772,1645.66526861,1669.22213546,10379933,990019219.18,0.9942,-1.4112,1,0
2021-01-29,sh.600570,1669.74562139,1758.9127248,1666.4302105,1694.87294603,1645.66526861,21239085,2086304650.04,2.0342,2.9901,1,0
2021-02-01,sh.600570,1721.57072846,1801.48958044,1713.19495358,1800.96609451,1694.87294603,25870685,2628211530.38,2.4778,6.2597,1,0
2021-02-02,sh.600570,1818.2411302,1895.0190666,1818.2411302,1881.58292773,1800.96609451,22070599,2361432382.09,2.1139,4.4763,1,0
2021-02-03,sh.600570,1855.05964061,1886.2943011,1837.4356143,1847.9053329,1881.58292773,12733727,1358650726.66,1.2196,-1.7899,1,0
2021-02-04,sh.600570,1834.12020341,1838.65708147,1761.87914507,1806.0264585,1847.9053329,15744573,1619304585.21,1.508,-2.2663,1,0
2021-02-05,sh.600570,1797.301693,1811.2613178,1729.07402679,1731.86595175,1806.0264585,14047614,1415763012.05,1.3454,-4.1063,1,0
2021-02-08,sh.600570,1785.95949785,1806.0264585,1747.04704372,1784.21454475,1731.86595175,11723487,1196021742.25,1.1228,3.0227,1,0
2021-02-09,sh.600570,1804.2815054,1861.51596708,1792.0668337,1843.54295015,1784.21454475,13701275,1438720058.25,1.3123,3.3252,1,0
2021-02-10,sh.600570,1832.200755,1878.96549808,1826.26791446,1855.75762185,1843.54295015,12258164,1303749080.64,1.1741,0.6626,1,0
2021-02-18,sh.600570,1911.42162574,1917.7034569,1771.1273965,1775.14078863,1855.75762185,15523899,1619403875.33,1.4868,-4.3441,1,0
2021-02-19,sh.600570,1761.87914507,1778.1072089,1662.41681837,1706.73862711,1775.14078863,19025479,1861423463.31,1.8222,-3.8533,1,0
