date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sh.600795,477.40733824,479.538621,468.8822072,471.01348996,479.538621,59253768,131501031.84,0.3015,-1.7778,1,0
2021-01-05,sh.600795,471.01348996,471.01348996,460.35707616,460.35707616,471.01348996,56762206,123344958.98,0.2889,-2.2624,1,0
2021-01-06,sh.600795,460.35707616,464.61964168,456.09451064,462.48835892,460.35707616,50002745,108088152.98,0.2545,0.463,1,0
2021-01-07,sh.600795,462.48835892,468.8822072,460.35707616,462.48835892,462.48835892,53273223,116057702.76,0.2711,0.0,1,0
2021-01-08,sh.600795,462.48835892,464.61964168,458.2257934,462.48835892,462.48835892,33845514,73333013.24,0.1722,0.0,1,0
2021-01-11,sh.600795,462.48835892,464.61964168,447.5693796,451.83194512,462.48835892,55962711,119293105.21,0.2848,-2.3041,1,0
2021-01-12,sh.600795,449.70066236,453.96322788,447.5693796,451.83194512,451.83194512,33063221,70008528.29,0.1683,0.0,1,0
2021-01-13,sh.600795,451.83194512,460.35707616,445.43809684,460.35707616,451.83194512,57083412,121278375.75,0.2905,1.8868,1,0
2021-01-14,sh.600795,458.2257934,464.61964168,456.09451064,458.2257934,460.35707616,43997922,94827967.54,0.2239,-0.463,1,0
2021-01-15,sh.600795,458.2257934,458.2257934,451.83194512,451.83194512,458.2257934,37952859,80998568.08,0.1931,-1.3953,1,0
2021-01-18,sh.600795,451.83194512,456.09451064,449.70066236,453.96322788,451.83194512,33572985,71279608.16,0.1709,0.4717,1,0
2021-01-19,sh.600795,453.96322788,453.96322788,449.70066236,451.83194512,453.96322788,30495943,64651352.14,0.1552,-0.4695,1,0
2021-01-20,sh.600795,451.83194512,451.83194512,447.5693796,447.5693796,451.83194512,32287961,68002481.1,0.1643,-0.9434,1,0
2021-01-21,sh.600795,447.5693796,451.83194512,447.5693796,447.5693796,447.5693796,39704613,83634338.9,0.2021,0.0,1,0
2021-01-22,sh.600795,447.5693796,449.70066236,441.17553132,441.17553132,447.5693796,43328154,90052456.78,0.2205,-1.4286,1,0
2021-01-25,sh.600795,441.17553132,441.17553132,436.9129658,436.9129658,441.17553132,31065225,64022062.24,0.1581,-0.9662,1,0
2021-01-26,sh.600795,436.9129658,441.17553132,436.9129658,439.04424856,436.9129658,23748915,48885957.07,0.1209,0.4878,1,0
2021-01-27,sh.600795,436.9129658,441.17553132,436.9129658,436.9129658,439.04424856,25826407,53149254.43,0.1314,-0.4854,1,0
2021-01-28,sh.600795,439.04424856,449.70066236,439.04424856,445.43809684,436.9129658,63286290,131973717.89,0.3221,1.9512,1,0
2021-01-29,sh.600795,445.43809684,451.83194512,443.30681408,447.5693796,445.43809684,55677909,117101144.18,0.2833,0.4785,1,0
2021-02-01,sh.600795,447.5693796,449.70066236,441.17553132,441.17553132,447.5693796,39290811,82040611.6,0.1999,-1.4286,1,0
2021-02-02,sh.600795,443.30681408,445.43809684,439.04424856,439.04424856,441.17553132,24477796,50576596.8,0.1246,-0.4831,1,0
2021-02-03,sh.600795,439.04424856,441.17553132,436.9129658,439.04424856,439.04424856,25830656,53239072.36,0.1315,0.0,1,0
2021-02-04,sh.600795,439.04424856,441.17553132,434.78168304,434.78168304,439.04424856,32950032,67573497.5,0.1677,-0.9709,1,0
2021-02-05,sh.600795,436.9129658,436.9129658,432.65040028,432.65040028,434.78168304,37339656,76062417.28,0.19,-0.4902,1,0
2021-02-08,sh.600795,432.65040028,439.04424856,432.65040028,436.9129658,432.65040028,23126463,47421298.33,0.1177,0.9852,1,0
2021-02-09,sh.600795,439.04424856,439.04424856,436.9129658,439.04424856,436.9129658,16581806,34055333.3,0.0844,0.4878,1,0
2021-02-10,sh.600795,439.04424856,439.04424856,436.9129658,439.04424856,439.04424856,26514325,54454232.25,0.1349,0.0,1,0
2021-02-18,sh.600795,441.17553132,443.30681408,439.04424856,443.30681408,439.04424856,42510346,88079026.22,0.2163,0.9709,1,0
2021-02-19,sh.600795,441.17553132,449.70066236,441.17553132,449.70066236,443.30681408,43262577,90604533.75,0.2202,1.4423,1,0
2021-02-22,sh.600795,449.70066236,462.48835892,449.70066236,456.09451064,449.70066236,81925609,175465804.23,0.4169,1.4218,1,0
2021-02-23,sh.600795,456.09451064,460.35707616,456.09451064,456.09451064,456.09451064,43707909,93866049.26,0.2224,0.0,1,0
2021-02-24,sh.600795,458.2257934,458.2257934,449.70066236,451.83194512,456.09451064,45178031,96159837.44,0.2299,-0.9346,1,0
2021-02-25,sh.600795,451.83194512,456.09451064,449.70066236,456.09451064,451.83194512,41679327,88781952.5,0.2121,0.9434,1,0
2021-02-26,sh.600795,451.83194512,451.83194512,445.43809684,445.43809684,456.09451064,42560046,89539764.14,0.2166,-2.3364,1,0
2021-03-01,sh.600795,445.43809684,453.96322788,445.43809684,449.70066236,445.43809684,50814606,106941819.58,0.2586,0.9569,1,0
2021-03-02,sh.600795,451.83194512,460.35707616,449.70066236,453.96322788,449.70066236,67539923,143915903.81,0.3437,0.9479,1,0
2021-03-03,sh.600795,451.83194512,460.35707616,449.70066236,458.2257934,453.96322788,63751979,135942280.41,0.3244,0.939,1,0
2021-03-04,sh.600795,456.09451064,464.61964168,453.96322788,462.48835892,458.2257934,84974056,183135501.94,0.4324,0.9302,1,0
