date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sh.603658,152.7344413,152.7344413,137.816585,138.86862,152.7344413,9173174,1249202249.46,2.1303,-9.0784,1,0
2021-01-05,sh.603658,138.86862,141.34090225,132.67213385,140.2362655,138.86862,9960317,1303783870.59,2.3131,0.9848,1,0
2021-01-06,sh.603658,138.86862,151.88229295,136.974957,151.703447,140.2362655,7853436,1083839054.79,1.8238,8.177,1,0
2021-01-07,sh.603658,151.703447,166.75806785,150.78817655,163.22323025,151.703447,8217557,1238288110.49,1.9084,7.5936,1,0
2021-01-08,sh.603658,163.7808088,164.80128275,150.230598,152.8186041,163.22323025,6713723,985872196.09,1.5591,-6.3745,1,0
2021-01-11,sh.603658,154.649145,155.54337475,147.2849,148.2317315,152.8186041,3924344,565078710.13,0.9114,-3.0015,1,0
2021-01-12,sh.603658,148.2948536,162.01339,148.1054873,160.74042765,148.2317315,5548729,824799842.55,1.2886,8.4386,1,0
2021-01-13,sh.603658,163.065425,166.16892825,157.18454935,159.3622618,160.74042765,4500180,686808706.75,1.0451,-0.8574,1,0
2021-01-14,sh.603658,159.18341585,161.0455178,154.9437148,154.9437148,159.3622618,3117889,467704245.5,0.7241,-2.7726,1,0
2021-01-15,sh.603658,155.1751625,164.59087575,154.9226741,163.26531165,154.9437148,3589013,541367519.65,0.8335,5.3707,1,0
2021-01-18,sh.603658,164.27526525,164.38046875,153.59711,156.332401,163.26531165,4615958,688766363.86,1.072,-4.2464,1,0
2021-01-19,sh.603658,155.3434881,157.66848545,149.0523188,149.69406015,156.332401,3471481,501684536.72,0.8062,-4.2463,1,0
2021-01-20,sh.603658,150.441005,151.16690915,146.81148425,147.29542035,149.69406015,4496792,633462316.9,1.0443,-1.6024,1,0
2021-01-21,sh.603658,149.37844965,161.75038125,148.336935,160.21441015,147.29542035,5346119,799692204.67,1.2415,8.7708,1,0
2021-01-22,sh.603658,160.961355,163.065425,156.8584185,162.2027563,160.21441015,3582905,549331165.59,0.8321,1.2411,1,0
2021-01-25,sh.603658,162.223797,164.10693965,150.85129865,151.6403249,162.2027563,7139174,1053209974.87,1.6579,-6.5119,1,0
2021-01-26,sh.603658,151.71396735,156.753215,149.4100107,153.59711,151.6403249,3281158,479144989.88,0.762,1.2904,1,0
2021-01-27,sh.603658,154.649145,154.9437148,149.02075775,151.8086505,153.59711,2955054,424879140.03,0.6863,-1.1644,1,0
2021-01-28,sh.603658,151.2195109,152.53455465,143.4554926,143.6027775,151.8086505,3880412,542259461.65,0.9012,-5.4054,1,0
2021-01-29,sh.603658,145.5385219,146.8430453,136.9539163,139.1842305,143.6027775,3146934,423546685.17,0.7308,-3.0769,1,0
2021-02-01,sh.603658,139.920655,142.2561727,137.816585,138.86862,139.1842305,3268725,434902480.5,0.7591,-0.2268,1,0
2021-02-02,sh.603658,139.3946375,142.16148955,135.0181719,141.9405622,138.86862,3874004,514478582.34,0.8997,2.2121,1,0
2021-02-03,sh.603658,142.68750705,144.09723395,139.920655,140.4466725,141.9405622,2803265,378697980.6,0.651,-1.0525,1,0
2021-02-04,sh.603658,139.5419224,143.6027775,136.8697535,138.66873335,140.4466725,1999430,265675032.59,0.4643,-1.2659,1,0
2021-02-05,sh.603658,140.20470445,141.4776668,136.76455,137.00651805,138.66873335,2149141,282678957.94,0.4991,-1.1987,1,0
2021-02-08,sh.603658,138.026992,138.7423758,131.34656975,132.54588965,137.00651805,5368246,683399271.72,1.2467,-3.2558,1,0
2021-02-09,sh.603658,133.608445,138.62665195,132.135596,136.343736,132.54588965,3780578,489312209.03,0.878,2.8653,1,0
2021-02-10,sh.603658,136.76455,138.9738235,134.67100035,137.9849106,136.343736,3211489,418230056.86,0.7458,1.2037,1,0
2021-02-18,sh.603658,139.93117535,143.46601295,136.43841915,137.40629135,137.9849106,3169410,419475666.6,0.736,-0.4193,1,0
2021-02-19,sh.603658,137.80606465,139.499841,134.71308175,136.554143,137.40629135,2059579,267858953.25,0.4783,-0.6202,1,0
2021-02-22,sh.603658,136.554143,137.28004715,133.0824275,133.5032415,136.554143,2126940,271981597.81,0.4939,-2.2342,1,0
2021-02-23,sh.603658,132.4301658,135.19701785,130.9783575,134.01873865,133.5032415,2679067,339558251.68,0.6222,0.3861,1,0
2021-02-24,sh.603658,132.88254085,134.62891895,126.8543803,128.23254615,134.01873865,3463187,426474164.89,0.8043,-4.3175,1,0
2021-02-25,sh.603658,129.400305,135.49158765,129.07417415,134.81828525,128.23254615,3679219,465778936.03,0.8544,5.1358,1,0
2021-02-26,sh.603658,134.0082183,134.64995965,128.8742875,129.2740608,134.81828525,2531983,314531235.31,0.588,-4.1124,1,0
2021-03-01,sh.603658,129.93684285,131.26240695,128.27462755,130.5575435,129.2740608,2035740,251910492.64,0.4728,0.9928,1,0
2021-03-02,sh.603658,131.504375,132.1776774,128.1799444,130.7679505,130.5575435,2657638,329110305.56,0.6172,0.1612,1,0
2021-03-03,sh.603658,130.2208923,131.2729273,128.979491,131.1887645,130.7679505,1891341,234236124.67,0.4392,0.3218,1,0
2021-03-04,sh.603658,131.0625203,131.91466865,118.06988805,118.06988805,131.1887645,4198749,488370627.92,0.9751,-10.0,1,0
2021-03-05,sh.603658,112.567745,123.7824381,112.567745,122.08866175,118.06988805,4298017,487896698.04,0.9981,3.4037,1,0
2021-03-08,sh.603658,123.5509904,128.12734265,118.459141,118.5643445,122.08866175,3217730,376683153.45,0.7473,-2.8867,1,0
2021-03-09,sh.603658,119.5532574,123.7403567,114.461408,117.16513795,118.5643445,3488957,394566011.38,0.8102,-1.1801,1,0
2021-03-10,sh.603658,118.879955,121.5100425,115.56604475,116.95473095,117.16513795,2885429,321501360.26,0.6701,-0.1796,1,0
2021-03-11,sh.603658,117.82792,118.3539375,114.461408,115.50292265,116.95473095,3451456,381313952.88,0.8015,-1.2413,1,0
2021-03-12,sh.603658,115.72385,116.8390071,111.94704435,115.72385,115.50292265,2357370,257167787.78,0.5475,0.1913,1,0
2021-03-15,sh.603658,115.77645175,116.775885,110.463675,111.6209135,115.72385,3334406,356507340.32,0.7744,-3.5455,1,0
2021-03-16,sh.603658,112.567745,113.9353905,110.1059831,111.25270125,111.6209135,2398133,254125644.36,0.5569,-0.3299,1,0
2021-03-17,sh.603658,112.0417275,113.2831288,109.31695685,111.21061985,111.25270125,2137525,225812679.98,0.4964,-0.0378,1,0
2021-03-18,sh.603658,111.6209135,113.61978,110.53731745,112.01016645,111.21061985,1395833,148522925.88,0.3242,0.7189,1,0
2021-03-19,sh.603658,110.9896925,114.671815,110.3163901,112.4415008,112.01016645,2543123,272093947.03,0.5906,0.3851,1,0
2021-03-22,sh.603658,112.80971305,116.0605012,111.5367507,112.64138745,112.4415008,2153259,232387532.86,0.5001,0.1778,1,0
2021-03-23,sh.603658,112.64138745,114.66129465,110.1480645,112.357338,112.64138745,1935319,206468356.97,0.4494,-0.2522,1,0
2021-03-24,sh.603658,111.5577914,113.2620881,108.98030565,110.9265704,112.357338,1741276,183718101.64,0.4044,-1.2734,1,0
2021-03-25,sh.603658,110.83188725,116.02894015,110.4847157,114.671815,110.9265704,3400545,369827302.18,0.7897,3.3763,1,0
2021-03-26,sh.603658,114.671815,123.6141125,113.7249835,122.44635365,114.671815,4280220,485675020.93,0.994,6.7798,1,0
2021-03-29,sh.603658,122.03606,122.03606,114.461408,115.0295069,122.44635365,4076637,455197517.47,0.9467,-6.0572,1,0
2021-03-30,sh.603658,115.72385,119.87938825,113.7249835,114.19839925,115.0295069,3456948,381059713.48,0.8028,-0.7225,1,0
2021-03-31,sh.603658,114.19839925,116.9652513,113.54613755,115.5344837,114.19839925,1789136,196143690.56,0.4155,1.17,1,0
2021-04-01,sh.603658,115.72385,116.26038785,112.83075375,115.69228895,115.5344837,1746193,190531609.24,0.4055,0.1366,1,0
2021-04-02,sh.603658,116.6706815,117.2387804,114.47192835,116.38663205,115.69228895,1169611,128891020.1,0.2716,0.6002,1,0
2021-04-06,sh.603658,116.775885,120.2686412,115.4082395,116.6706815,116.38663205,1456286,162305959.91,0.3382,0.2441,1,0
2021-04-07,sh.603658,117.9331235,118.8589143,113.61978,116.0394605,116.6706815,1884006,206779983.96,0.4375,-0.541,1,0
2021-04-08,sh.603658,117.0494141,124.6661475,115.7448907,124.0349265,116.0394605,4589212,531222649.74,1.0658,6.8903,1,0
2021-04-09,sh.603658,124.8765545,128.34827,122.7935252,124.65562715,124.0349265,4021630,479620649.43,0.934,0.5004,1,0
2021-04-12,sh.603658,126.2442,131.00991855,124.65562715,127.15947045,124.65562715,5034380,612364882.98,1.1691,2.0086,1,0
2021-04-13,sh.603658,127.9905781,128.8742875,123.09861535,124.59250505,127.15947045,2223259,265505938.41,0.5163,-2.0187,1,0
2021-04-14,sh.603658,124.1611707,127.1699908,122.46739435,122.7514438,124.59250505,2463478,291134505.87,0.5721,-1.4777,1,0
2021-04-15,sh.603658,120.30020225,124.8765545,119.93199,124.6030254,122.7514438,1758227,206488175.63,0.4083,1.5084,1,0
2021-04-16,sh.603658,124.31897595,124.6661475,119.10088235,119.9109493,124.6030254,2527585,290856651.46,0.587,-3.7656,1,0
2021-04-19,sh.603658,118.879955,120.4159261,115.4924023,118.89047535,119.9109493,4054337,451871466.62,0.9415,-0.851,1,0
2021-04-20,sh.603658,119.300769,125.4867348,118.93255675,123.85608055,118.89047535,2475557,289931083.48,0.5749,4.1766,1,0
2021-04-21,sh.603658,123.62463285,125.01331905,120.6473738,122.04658035,123.85608055,2280286,264579720.65,0.5296,-1.461,1,0
2021-04-22,sh.603658,122.1412635,131.293968,122.1412635,130.5575435,122.04658035,3127256,381713052.82,0.7263,6.9735,1,0
2021-04-23,sh.603658,132.33548265,132.4512065,123.2774613,124.981758,130.5575435,4787184,578925373.06,1.1117,-4.2707,1,0
2021-04-26,sh.603658,127.45404025,129.45290675,123.70879565,123.8666009,124.981758,3744111,450229134.11,0.8695,-0.8923,1,0
2021-04-27,sh.603658,124.8134324,125.402572,121.45744075,123.2564206,123.8666009,2974310,347689256.8,0.6907,-0.4926,1,0
2021-04-28,sh.603658,123.088095,128.137863,122.8145659,126.48616805,123.2564206,2281912,273055700.76,0.5299,2.6203,1,0
2021-04-29,sh.603658,127.5908048,130.46286035,124.27689455,129.26354045,126.48616805,2944505,358414512.61,0.6838,2.1958,1,0
2021-04-30,sh.603658,128.4534735,130.44181965,126.7912582,128.5376363,129.26354045,2390435,291963586.09,0.5551,-0.5616,1,0
2021-05-06,sh.603658,127.41195885,130.9783575,124.6661475,125.43413305,128.5376363,2125166,256579909.68,0.4935,-2.4145,1,0
2021-05-07,sh.603658,125.8444267,126.454607,116.6286001,116.70224255,125.43413305,3100025,353784130.15,0.7199,-6.9613,1,0
2021-05-10,sh.603658,116.5444373,118.19613225,112.87283515,113.830187,116.70224255,2451585,268213320.47,0.5693,-2.461,1,0
2021-05-11,sh.603658,114.1457975,117.90156245,111.726117,117.48074845,113.830187,2821275,306626858.04,0.6552,3.207,1,0
2021-05-12,sh.603658,117.3019025,118.84839395,116.3761117,118.3328968,117.48074845,1638004,183138657.5,0.3632,0.7254,1,0
2021-05-13,sh.603658,117.82792,118.7747515,115.20835285,117.8068793,118.3328968,2208474,245616628.34,0.4897,-0.4445,1,0
2021-05-14,sh.603658,118.84839395,125.7392232,117.20721935,124.69770855,117.8068793,2737403,319417366.74,0.607,5.8493,1,0
2021-05-17,sh.603658,126.2442,130.75743015,125.2973685,128.08526125,124.69770855,2806875,342061269.55,0.6224,2.7166,1,0
2021-05-18,sh.603658,128.6007584,129.05313345,125.41309235,128.137863,128.08526125,1879480,227321597.32,0.4168,0.0411,1,0
2021-05-19,sh.603658,128.5376363,129.821119,126.38096455,126.75969715,128.137863,1251265,151806290.9,0.2775,-1.0755,1,0
2021-05-20,sh.603658,128.08526125,128.2641072,125.402572,126.86490065,126.75969715,1730493,208060646.72,0.3837,0.083,1,0
2021-05-21,sh.603658,127.70652865,128.7059619,124.3294963,124.6661475,126.86490065,2212701,266598451.18,0.4906,-1.7331,1,0
2021-05-24,sh.603658,124.67666785,127.83277285,123.62463285,127.13842975,124.6661475,2027071,242632208.21,0.4495,1.9831,1,0
2021-05-25,sh.603658,127.09634835,130.65222665,126.67553435,128.80064505,127.13842975,2703574,331992244.21,0.5995,1.3074,1,0
2021-05-26,sh.603658,129.400305,129.400305,124.99227835,125.4656941,128.80064505,2784480,334565023.24,0.6174,-2.5892,1,0
2021-05-27,sh.603658,126.80191265,128.110569,124.73561315,128.110569,125.46570564,3421279,313479408.9,0.5836,2.108,1,0
2021-05-28,sh.603658,126.26467478,126.733036,121.222904,122.36625639,128.110569,5691704,509125345.75,0.9708,-4.4839,1,0
2021-05-31,sh.603658,121.59483791,124.9422431,117.66886886,122.1871771,122.36625639,3976980,353149259.92,0.6784,-0.1463,1,0
2021-06-01,sh.603658,124.36367924,124.36367924,121.0851507,122.600437,122.1871771,3131658,278664107.17,0.5342,0.3382,1,0
2021-06-02,sh.603658,121.98054715,122.600437,117.71019485,118.26120805,122.600437,4464557,386464005.49,0.7615,-3.5393,1,0
2021-06-03,sh.603658,118.26120805,118.67446795,115.9882786,116.09848124,118.26120805,2399586,203849980.55,0.4093,-1.8288,1,0
2021-06-04,sh.603658,115.72654733,116.75969708,113.38474123,114.65207159,116.09848124,3302838,275005161.42,0.5634,-1.2458,1,0
2021-06-07,sh.603658,112.2689395,114.29391301,109.36234487,110.67100122,114.65207159,7188455,579622575.73,1.2261,-3.4723,1,0
2021-06-08,sh.603658,110.56079858,110.96028315,105.9322877,107.13074141,110.67100122,5748953,450139930.91,0.9806,-3.1989,1,0
