date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sz.000066,158.332251,171.82133628,157.75649736,170.2585764,156.19373748,175854423,3572707383.99,6.0063,9.0047,1,0
2021-01-05,sz.000066,165.98154936,172.06808784,163.84303584,169.8473238,170.2585764,139168968,2842897125.46,4.7533,-0.2415,1,0
2021-01-06,sz.000066,169.35382068,170.99883108,162.8560296,166.9685556,169.8473238,98523575,1990098859.66,3.3651,-1.6949,1,0
2021-01-07,sz.000066,166.72180404,167.95556184,157.0984932,161.2110192,166.9685556,133972427,2632757687.81,4.5759,-3.4483,1,0
2021-01-08,sz.000066,160.63526556,167.21530716,159.48375828,161.70452232,161.2110192,103217975,2051549328.53,3.5254,0.3061,1,0
2021-01-11,sz.000066,163.18503168,171.0810816,159.40150776,164.74779156,161.70452232,145240596,2946897032.25,4.9607,1.882,1,0
2021-01-12,sz.000066,162.93828012,166.1460504,161.12876868,165.57029676,164.74779156,99149661,1972728182.45,3.3865,0.4993,1,0
2021-01-13,sz.000066,164.25428844,164.50104,152.163462,157.0984932,165.57029676,131681489,2526433275.61,4.4976,-5.1167,1,0
2021-01-14,sz.000066,157.01624268,159.9772614,150.68295264,155.61798384,157.0984932,87336270,1651950979.6,2.983,-0.9424,1,0
2021-01-15,sz.000066,155.61798384,157.5097458,148.21543704,151.01195472,155.61798384,80851357,1498094517.35,2.7615,-2.9598,1,0
2021-01-18,sz.000066,151.01195472,158.16774996,150.35395056,155.8647354,151.01195472,70841756,1337417773.04,2.4196,3.2135,1,0
2021-01-19,sz.000066,158.57900256,162.8560296,153.3972198,153.8084724,155.8647354,71544003,1368374137.79,2.4436,-1.3193,1,0
2021-01-20,sz.000066,153.06821772,154.6309776,149.6959464,152.65696512,153.8084724,57288933,1058981234.65,1.9567,-0.7487,1,0
2021-01-21,sz.000066,154.38422604,158.332251,152.41021356,153.97297344,152.65696512,66215377,1248296399.14,2.2616,0.8621,1,0
2021-01-22,sz.000066,152.24571252,152.9859672,144.67866468,148.79119068,153.97297344,111768202,2006233904.14,3.8175,-3.3654,1,0
2021-01-25,sz.000066,147.6396834,157.59199632,147.06392976,156.85174164,148.79119068,107694395,1999171285.88,3.6783,5.4174,1,0
2021-01-26,sz.000066,155.37123228,156.275988,142.95140376,143.1159048,156.85174164,104430065,1874312241.25,3.5668,-8.7572,1,0
2021-01-27,sz.000066,142.21114908,146.89942872,140.31938712,144.51416364,143.1159048,49264305,863328680.99,1.6826,0.977,1,0
2021-01-28,sz.000066,144.02066052,148.21543704,141.63539544,144.26741208,144.51416364,49030900,869067043.17,1.6747,-0.1707,1,0
2021-01-29,sz.000066,145.25441832,146.8171782,138.67437672,142.45790064,144.26741208,51202869,886743050.08,1.7488,-1.2543,1,0
2021-02-01,sz.000066,145.66567092,147.80418444,143.1159048,144.18516156,142.45790064,51051151,903432242.47,1.7437,1.2125,1,0
2021-02-02,sz.000066,145.994673,147.6396834,141.882147,145.33666884,144.18516156,48821712,859103136.22,1.6675,0.7986,1,0
2021-02-03,sz.000066,144.7609152,145.1721678,136.9471158,137.3583684,145.33666884,58977533,1009983192.71,2.0144,-5.4895,1,0
2021-02-04,sz.000066,136.9471158,138.83887776,130.20257316,134.72635176,137.3583684,62381759,1014054805.15,2.1307,-1.9162,1,0
2021-02-05,sz.000066,135.3021054,136.37136216,128.3108112,128.88656484,134.72635176,47424539,761875012.82,1.6198,-4.3346,1,0
2021-02-08,sz.000066,129.1333164,130.20257316,125.0207904,125.8432956,128.88656484,47719827,740422653.58,1.6299,-2.3612,1,0
2021-02-09,sz.000066,126.2545482,131.68308252,125.0207904,129.46231848,125.8432956,46856604,732769767.83,1.6004,2.8758,1,0
2021-02-10,sz.000066,129.544569,131.1895794,127.57055652,130.53157524,129.46231848,36113744,569352681.49,1.2335,0.8259,1,0
2021-02-18,sz.000066,133.2458424,139.08562932,132.25883616,134.31509916,130.53157524,62883386,1037436111.1,2.1478,2.8986,1,0
2021-02-19,sz.000066,133.73934552,138.09862308,131.1895794,137.11161684,134.31509916,50670688,831112266.18,1.7307,2.0821,1,0
2021-02-22,sz.000066,137.02936632,138.83887776,133.2458424,133.2458424,137.11161684,55944966,926047249.11,1.9108,-2.8194,1,0
2021-02-23,sz.000066,130.86057732,133.657095,128.3108112,131.68308252,133.2458424,39683403,632201228.11,1.3554,-1.1728,1,0
2021-02-24,sz.000066,132.34108668,144.84316572,132.34108668,141.14189232,131.68308252,139542833,2407772832.36,4.7661,7.183,1,0
2021-02-25,sz.000066,139.4146314,146.4059256,138.1808736,143.5271574,141.14189232,119583785,2068193163.99,4.0844,1.69,1,0
2021-02-26,sz.000066,139.90813452,143.28040584,138.1808736,142.04664804,143.5271574,67473124,1156331857.08,2.3046,-1.0315,1,0
2021-03-01,sz.000066,142.04664804,146.24142456,140.6483892,146.15917404,142.04664804,71343320,1248452294.05,2.4367,2.8952,1,0
2021-03-02,sz.000066,145.5834204,147.2284308,141.22414284,145.00766676,146.15917404,56524510,987877417.26,1.9306,-0.7878,1,0
2021-03-03,sz.000066,144.18516156,144.59641416,142.04664804,143.44490688,145.00766676,39134866,681421478.49,1.3367,-1.0777,1,0
2021-03-04,sz.000066,141.30639336,142.78690272,136.37136216,136.5358632,143.44490688,50916643,859872863.37,1.7391,-4.8165,1,0
2021-03-05,sz.000066,133.2458424,140.89514076,133.08134136,139.825884,136.5358632,44610834,746128214.9,1.5237,2.4096,1,0
2021-03-08,sz.000066,139.74363348,140.2371366,130.61382576,130.61382576,139.825884,57006188,932618419.84,1.9471,-6.5882,1,0
2021-03-09,sz.000066,130.61382576,132.58783824,126.91255236,127.488306,130.61382576,38673822,610218764.23,1.3209,-2.3929,1,0
2021-03-10,sz.000066,129.62681952,130.28482368,121.40176752,122.22427272,127.488306,48799277,740700029.25,1.6667,-4.129,1,0
2021-03-11,sz.000066,122.38877376,125.67879456,120.57926232,124.85628936,122.22427272,33882751,508374093.6,1.1573,2.1534,1,0
2021-03-12,sz.000066,125.76104508,126.09004716,121.89527064,123.04677792,124.85628936,26043750,389248344.66,0.8895,-1.4493,1,0
2021-03-15,sz.000066,122.22427272,124.1982852,120.0857592,120.99051492,123.04677792,25495638,377539555.88,0.8708,-1.6711,1,0
2021-03-16,sz.000066,120.9082644,122.80002636,119.92125816,121.89527064,120.99051492,22479684,331446715.25,0.7678,0.7478,1,0
2021-03-17,sz.000066,122.5532748,125.0207904,121.56626856,124.44503676,121.89527064,27542184,415009494.49,0.9407,2.0918,1,0
2021-03-18,sz.000066,124.03378416,124.28053572,121.81302012,121.97752116,124.44503676,25885316,385376314.08,0.8841,-1.9828,1,0
2021-03-19,sz.000066,120.33251076,125.59654404,119.34550452,122.47102428,121.97752116,28468670,425934575.95,0.9724,0.4046,1,0
2021-03-22,sz.000066,122.47102428,124.52728728,122.30652324,123.7870326,122.47102428,19431985,292095259.13,0.6637,1.0745,1,0
2021-03-23,sz.000066,123.7870326,127.488306,123.7870326,125.92554612,123.7870326,31821785,486922960.57,1.0869,1.7276,1,0
2021-03-24,sz.000066,125.0207904,125.432043,121.56626856,122.05977168,125.92554612,27436291,410419564.7,0.9371,-3.0699,1,0
2021-03-25,sz.000066,121.89527064,124.52728728,121.319517,122.1420222,122.05977168,17576656,262758692.31,0.6003,0.0674,1,0
2021-03-26,sz.000066,122.5532748,124.6095378,121.40176752,123.54028104,122.1420222,22639322,339115989.43,0.7733,1.1448,1,0
2021-03-29,sz.000066,123.54028104,125.67879456,123.12902844,123.86928312,123.54028104,24529257,370699474.67,0.8378,0.2663,1,0
2021-03-30,sz.000066,122.9645274,125.432043,122.5532748,124.44503676,123.86928312,24648786,372105823.81,0.8419,0.4648,1,0
2021-03-31,sz.000066,123.54028104,123.62253156,121.7307696,122.22427272,124.44503676,18979676,282753617.3,0.6483,-1.7845,1,0
