date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sz.000538,1523.1023503,1670.99973392,1511.33474654,1670.99973392,1519.0906672,20044740,2424451953.47,3.3288,10.0,1,0
2021-01-05,sz.000538,1692.66282266,1838.15319642,1692.66282266,1838.15319642,1670.99973392,20094156,2676774721.0,3.337,10.0032,1,0
2021-01-06,sz.000538,1872.11878,1885.491057,1791.885118,1826.11814712,1838.15319642,20809451,2850596350.06,3.4558,-0.6547,1,0
2021-01-07,sz.000538,1826.11814712,1986.58547112,1811.9435335,1937.37549176,1826.11814712,22157624,3145054412.46,3.6796,6.0926,1,0
2021-01-08,sz.000538,1923.60204645,1992.469273,1841.09509736,1885.08988869,1937.37549176,17739306,2513769665.16,2.9459,-2.6988,1,0
2021-01-11,sz.000538,1872.11878,1911.56699715,1805.257395,1827.18792928,1885.08988869,14856218,2063321877.87,2.4671,-3.0716,1,0
2021-01-12,sz.000538,1831.33333515,1911.29955161,1831.33333515,1901.5377894,1827.18792928,13090367,1843362646.55,2.1739,4.0691,1,0
2021-01-13,sz.000538,1904.07852203,1992.469273,1867.83965136,1881.4793739,1901.5377894,17263476,2465337687.35,2.8669,-1.0549,1,0
2021-01-14,sz.000538,1852.19408727,1892.1771955,1817.2924443,1825.18208773,1881.4793739,12127871,1671851870.15,2.014,-2.9922,1,0
2021-01-15,sz.000538,1818.629672,1818.629672,1724.75628746,1778.78028654,1825.18208773,13528831,1785388629.62,2.2467,-2.5423,1,0
2021-01-18,sz.000538,1777.1756133,1815.9552166,1747.48915836,1793.35606847,1778.78028654,8212928,1100416545.7,1.3639,0.8194,1,0
2021-01-19,sz.000538,1778.64656377,1797.2340288,1746.4193762,1758.58814827,1793.35606847,8344429,1103719284.55,1.3857,-1.9387,1,0
2021-01-20,sz.000538,1763.66961353,1811.14119688,1763.66961353,1806.5946227,1758.58814827,7257060,974231750.17,1.2052,2.7298,1,0
2021-01-21,sz.000538,1812.34470181,1844.70561215,1791.885118,1828.39143421,1806.5946227,9339137,1271199604.95,1.5509,1.2065,1,0
2021-01-22,sz.000538,1826.6530382,1878.67119573,1802.5829396,1855.40343375,1828.39143421,9637860,1329672039.98,1.6005,1.4774,1,0
2021-01-25,sz.000538,1852.0603645,1903.27618541,1832.40311731,1863.96169103,1855.40343375,11209522,1563718811.63,1.8615,0.4613,1,0
2021-01-26,sz.000538,1865.4326415,1867.70592859,1783.59430626,1783.59430626,1863.96169103,8374698,1131541334.11,1.3908,-4.3116,1,0
2021-01-27,sz.000538,1786.40248443,1826.6530382,1731.7098715,1811.27491965,1783.59430626,8512068,1133588223.12,1.4136,1.552,1,0
2021-01-28,sz.000538,1771.96042527,1798.43753373,1751.63456423,1765.140564,1811.27491965,5332847,707594110.34,0.8856,-2.5471,1,0
2021-01-29,sz.000538,1774.23371236,1811.40864242,1750.4310593,1778.11167269,1765.140564,5783403,767945861.42,0.9604,0.7348,1,0
2021-02-01,sz.000538,1775.8383856,1791.21650415,1718.3375945,1777.1756133,1778.11167269,7692032,1008950121.15,1.2774,-0.0526,1,0
2021-02-02,sz.000538,1759.7916532,1836.68224595,1725.023733,1819.9668997,1777.1756133,9648168,1289781273.94,1.6022,2.4078,1,0
2021-02-03,sz.000538,1806.5946227,1827.72282036,1755.37880179,1773.1639302,1819.9668997,9005493,1202067162.39,1.4955,-2.5716,1,0
2021-02-04,sz.000538,1747.22171282,1764.87311846,1721.41321821,1729.0354161,1773.1639302,7352002,956887052.41,1.2209,-2.4887,1,0
2021-02-05,sz.000538,1731.7098715,1862.7581861,1717.93642619,1806.5946227,1729.0354161,12419280,1672888909.76,2.0624,4.4857,1,0
2021-02-08,sz.000538,1829.72866191,1987.25408497,1829.59493914,1987.25408497,1806.5946227,21950328,3197300984.43,3.6452,10.0,1,0
2021-02-09,sz.000538,2003.1670946,2179.681151,1962.38164975,2143.5760031,1987.25408497,25942299,4028444892.81,4.3082,7.8662,1,0
2021-02-10,sz.000538,2143.5760031,2156.27966625,2088.7496674,2150.2621416,2143.5760031,14218409,2261552195.02,2.3612,0.3119,1,0
2021-02-18,sz.000538,2166.44259677,2183.42538856,2052.6445195,2096.7730336,2150.2621416,12818440,2013967735.16,2.1287,-2.4876,1,0
2021-02-19,sz.000538,2096.7730336,2155.34360686,2023.62667841,2106.66851858,2096.7730336,12205144,1903124561.57,2.0269,0.4719,1,0
2021-02-22,sz.000538,2079.12162796,2079.12162796,1942.45695702,1946.33491735,2106.66851858,14466638,2162928084.06,2.4024,-7.6108,1,0
2021-02-23,sz.000538,1905.28202696,1964.92238238,1902.60757156,1922.66598706,1946.33491735,7886692,1139880403.21,1.3097,-1.2161,1,0
2021-02-24,sz.000538,1925.74161077,1944.86396688,1814.35054336,1845.374226,1922.66598706,10994800,1533821317.45,1.8259,-4.02,1,0
2021-02-25,sz.000538,1858.88022577,1866.7698692,1778.11167269,1797.2340288,1845.374226,6623748,900408012.08,1.1,-2.6087,1,0
2021-02-26,sz.000538,1765.140564,1791.885118,1723.41905976,1749.22755437,1797.2340288,9227931,1205282490.23,1.5325,-2.6711,1,0
2021-03-01,sz.000538,1763.93705907,1771.42553419,1716.73292126,1758.05325719,1749.22755437,7225118,945737027.98,1.1999,0.5045,1,0
2021-03-02,sz.000538,1771.69297973,1789.07693983,1721.0120499,1745.0821485,1758.05325719,10120305,1323171112.59,1.6806,-0.7378,1,0
2021-03-03,sz.000538,1738.26228723,1767.8150194,1711.651456,1762.4661086,1745.0821485,6109163,797709332.72,1.0145,0.9962,1,0
2021-03-04,sz.000538,1749.0938316,1749.0938316,1679.5579912,1691.5930405,1762.4661086,7998466,1019388317.39,1.3283,-4.0212,1,0
2021-03-05,sz.000538,1673.13929824,1719.6748222,1642.38306114,1702.42458487,1691.5930405,7553091,950867384.39,1.2543,0.6403,1,0
2021-03-08,sz.000538,1695.47100083,1728.63424779,1642.65050668,1642.65050668,1702.42458487,7051092,888257664.76,1.171,-3.5111,1,0
2021-03-09,sz.000538,1631.417794,1656.55767476,1556.26559726,1623.66187334,1642.65050668,9026923,1091206505.02,1.4991,-1.156,1,0
2021-03-10,sz.000538,1649.73781349,1707.23860459,1649.73781349,1670.86601115,1623.66187334,7936993,997604384.99,1.3181,2.9073,1,0
2021-03-11,sz.000538,1670.99973392,1725.42490131,1669.39506068,1692.26165435,1670.86601115,6910257,878680866.52,1.1476,1.2805,1,0
2021-03-12,sz.000538,1692.26165435,1702.69203041,1665.11593204,1694.40121867,1692.26165435,3918448,492093340.19,0.6507,0.1264,1,0
2021-03-15,sz.000538,1684.906902,1684.906902,1591.300963,1616.84201207,1694.40121867,6943674,844592647.68,1.1531,-4.5774,1,0
2021-03-16,sz.000538,1620.98741794,1650.67387288,1620.98741794,1638.1039325,1616.84201207,4351271,532138277.7,0.7226,1.315,1,0
2021-03-17,sz.000538,1642.91795222,1683.30222876,1621.12114071,1678.2207635,1638.1039325,4189136,521519601.87,0.6957,2.449,1,0
2021-03-18,sz.000538,1671.534625,1711.51773323,1668.8601696,1697.07567407,1678.2207635,3962038,501715256.71,0.658,1.1235,1,0
