date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sh.600118,493.97283,518.0616285,493.82036925,510.7435125,490.6186935,31762111,1059994022.02,2.686,4.1019,1,0
2021-01-05,sh.600118,504.950004,561.81786375,504.950004,561.81786375,510.7435125,45118697,1589599609.03,3.8156,10.0,1,0
2021-01-06,sh.600118,561.05556,574.01472375,545.5045635,548.8587,561.81786375,64207279,2356477420.38,5.4298,-2.3066,1,0
2021-01-07,sh.600118,544.2848775,564.86707875,543.370113,559.68341325,548.8587,41372873,1504920586.46,3.4988,1.9722,1,0
2021-01-08,sh.600118,555.8718945,571.7278125,550.84068975,561.20802075,559.68341325,34436376,1268312580.01,2.9122,0.2724,1,0
2021-01-11,sh.600118,564.56215725,586.9738875,550.23084675,561.20802075,561.20802075,38686746,1437810805.43,3.2716,0.0,1,0
2021-01-12,sh.600118,552.06037575,583.9246725,550.84068975,577.521321,561.20802075,39492719,1485376996.6,3.3398,2.9068,1,0
2021-01-13,sh.600118,575.53933125,586.9738875,566.08676475,574.7770275,577.521321,33935128,1278165398.99,2.8698,-0.4752,1,0
2021-01-14,sh.600118,569.8982835,570.05074425,518.36655,521.87314725,574.7770275,43344541,1529686150.71,3.6655,-9.2042,1,0
2021-01-15,sh.600118,521.415765,537.72906525,509.98120875,527.05681275,521.87314725,23728983,816133021.39,2.0067,0.9933,1,0
2021-01-18,sh.600118,527.514195,538.7962905,524.7699015,529.953567,527.05681275,18440356,644632567.54,1.5595,0.5496,1,0
2021-01-19,sh.600118,525.53220525,536.50937925,513.487806,519.43377525,529.953567,23140051,791695455.77,1.9569,-1.985,1,0
2021-01-20,sh.600118,519.73869675,523.5502155,513.03042375,520.95838275,519.43377525,14330703,487860725.21,1.2119,0.2935,1,0
2021-01-21,sh.600118,521.56822575,573.09995925,521.415765,573.09995925,520.95838275,72558331,2677124419.04,6.1361,10.0088,1,0
2021-01-22,sh.600118,564.104775,582.24760425,561.9703245,577.8262425,573.09995925,56290762,2116945223.86,4.7604,0.8247,1,0
2021-01-25,sh.600118,577.97870325,578.4360855,554.95713,570.813048,577.8262425,35950073,1340047185.64,3.0402,-1.2137,1,0
2021-01-26,sh.600118,565.324461,567.15399,526.75189125,527.05681275,570.813048,37829326,1338112058.73,3.1991,-7.6656,1,0
2021-01-27,sh.600118,522.17806875,534.98477175,520.65346125,522.9403725,527.05681275,19861855,686721016.7,1.6797,-0.781,1,0
2021-01-28,sh.600118,521.415765,533.15524275,513.1828845,519.12885375,522.9403725,19582202,674153063.56,1.656,-0.7289,1,0
2021-01-29,sh.600118,516.8419425,528.124038,480.2513625,493.97283,519.12885375,30639186,994839799.01,2.5911,-4.8458,1,0
2021-02-01,sh.600118,492.143301,492.143301,479.79398025,486.654714,493.97283,12881070,410801603.65,1.0893,-1.4815,1,0
2021-02-02,sh.600118,486.654714,498.39419175,484.5202635,490.6186935,486.654714,12897137,414922025.0,1.0907,0.8145,1,0
2021-02-03,sh.600118,490.46623275,490.46623275,465.0052875,466.68235575,490.6186935,21694016,673307420.11,1.8346,-4.8788,1,0
2021-02-04,sh.600118,467.4446595,502.8155535,466.98727725,479.6415195,466.68235575,20623352,653339785.7,1.7441,2.7769,1,0
2021-02-05,sh.600118,480.2513625,485.58748875,469.12172775,476.13492225,479.6415195,12573456,393724024.57,1.0633,-0.7311,1,0
2021-02-08,sh.600118,472.47586425,474.7627755,458.14455375,471.25617825,476.13492225,10577095,324369216.86,0.8945,-1.0247,1,0
2021-02-09,sh.600118,472.47586425,487.72193925,471.408639,486.19733175,471.25617825,14830590,467782190.13,1.2542,3.1705,1,0
2021-02-10,sh.600118,486.654714,490.6186935,481.01366625,488.02686075,486.19733175,11034707,352138265.88,0.9332,0.3763,1,0
2021-02-18,sh.600118,499.1564955,505.2549255,489.85638975,491.8383795,488.02686075,15243427,496925912.49,1.2891,0.781,1,0
2021-02-19,sh.600118,491.8383795,501.900789,489.85638975,501.13848525,491.8383795,10431456,339849099.39,0.8822,1.8909,1,0
2021-02-22,sh.600118,501.74832825,508.609062,493.97283,493.97283,501.13848525,14981475,493319831.36,1.2669,-1.4299,1,0
2021-02-23,sh.600118,491.8383795,507.6942975,484.5202635,501.44340675,493.97283,15771916,514672924.56,1.3338,1.5123,1,0
2021-02-24,sh.600118,506.16969,515.46979575,492.90560475,503.88277875,501.44340675,14730430,488084411.4,1.2457,0.4865,1,0
2021-02-25,sh.600118,509.06644425,514.097649,501.13848525,504.950004,503.88277875,13091238,435786059.27,1.1071,0.2118,1,0
2021-02-26,sh.600118,490.923615,497.9368095,484.67272425,484.825185,504.950004,12979705,416754660.71,1.0977,-3.9855,1,0
