date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sz.300122,610.868035,629.86813733,594.4377913,603.36910326,623.12752453,28392035,4096220022.73,3.1534,-3.1708,1,0
2021-01-05,sz.300122,597.63958238,602.442269,554.33114514,588.87678574,603.36910326,32638566,4492931735.78,3.625,-2.4019,1,0
2021-01-06,sz.300122,588.87678574,636.77726545,587.2758902,636.5666213,588.87678574,30664235,4466683895.81,3.4057,8.0984,1,0
2021-01-07,sz.300122,637.8304862,647.77289008,616.09200992,630.41581212,636.5666213,20625865,3075734456.7,2.2908,-0.9662,1,0
2021-01-08,sz.300122,640.56886015,650.76403701,621.44237133,639.68415472,630.41581212,20416818,3091259148.79,2.2676,1.4702,1,0
2021-01-11,sz.300122,623.506684,633.02779958,594.14288949,621.35811367,639.68415472,20488908,2997200566.58,2.2756,-2.8649,1,0
2021-01-12,sz.300122,619.293801,626.91911923,604.21167986,623.9279723,621.35811367,12052351,1767559594.33,1.3386,0.4136,1,0
2021-01-13,sz.300122,625.6131255,644.90812964,613.3957648,623.46455517,623.9279723,15268549,2276041471.47,1.6958,-0.0743,1,0
2021-01-14,sz.300122,612.9744765,623.506684,585.08519104,588.62401276,623.46455517,14657901,2095643619.57,1.628,-5.5882,1,0
2021-01-15,sz.300122,581.377854,610.40461787,575.81684844,606.2338637,588.62401276,10883159,1539063915.71,1.2087,2.9917,1,0
2021-01-18,sz.300122,603.7061339,618.78825504,582.59959007,595.06972375,606.2338637,11383881,1618563825.45,1.2644,-1.8416,1,0
2021-01-19,sz.300122,594.016503,599.36686441,555.59501004,557.3644209,595.06972375,22371295,3040275162.44,2.4847,-6.3363,1,0
2021-01-20,sz.300122,556.60610196,602.442269,548.60162426,598.6506743,557.3644209,20036724,2769426226.07,2.2254,7.4074,1,0
2021-01-21,sz.300122,605.43341593,636.145333,605.43341593,635.7240447,598.6506743,22676462,3366475637.92,2.5186,6.1928,1,0
2021-01-22,sz.300122,636.145333,695.25208149,631.93245,690.912812,635.7240447,32288659,5136576518.53,3.5862,8.6812,1,0
2021-01-25,sz.300122,707.764344,742.98404588,690.61791019,703.551461,690.912812,24547438,4151382410.41,2.7264,1.8293,1,0
2021-01-26,sz.300122,703.50933217,725.83761207,682.86620547,721.37195609,703.551461,23308809,3926148373.5,2.5888,2.5329,1,0
2021-01-27,sz.300122,720.402993,720.402993,661.422631,696.17891575,721.37195609,19632742,3199759532.12,2.1805,-3.4924,1,0
2021-01-28,sz.300122,684.34071452,715.72669287,669.4271087,674.01915117,696.17891575,14201573,2328064221.5,1.5773,-3.1831,1,0
2021-01-29,sz.300122,685.8573524,703.551461,655.86162544,665.55125634,674.01915117,12228408,1969656563.68,1.3582,-1.2563,1,0
2021-02-01,sz.300122,665.80402932,728.78663017,665.80402932,724.70013366,665.55125634,21356288,3620426138.27,2.3719,8.8872,1,0
2021-02-02,sz.300122,727.5648941,727.5648941,693.10351116,713.53599371,724.70013366,15828413,2666389763.08,1.758,-1.5405,1,0
2021-02-03,sz.300122,708.26988996,768.0085709,708.26988996,756.71804446,713.53599371,26426688,4685936505.32,2.9351,6.0518,1,0
2021-02-04,sz.300122,745.680291,791.51645804,743.06830354,777.99310361,756.71804446,24102956,4441464472.16,2.677,2.8115,1,0
2021-02-05,sz.300122,779.8046433,858.5855554,779.8046433,825.59868151,777.99310361,30802063,6041844665.42,3.421,6.119,1,0
2021-02-08,sz.300122,827.8315095,850.96023717,804.660653,828.6740861,825.59868151,16228798,3200292774.77,1.8025,0.3725,1,0
2021-02-09,sz.300122,845.35710278,866.1687448,809.7161126,840.4701585,828.6740861,14891188,2961684487.8,1.6539,1.4235,1,0
2021-02-10,sz.300122,829.98007983,909.47718204,821.512185,895.6589258,840.4701585,19673069,4074603750.75,2.185,6.5664,1,0
2021-02-18,sz.300122,893.131196,893.131196,781.82682714,800.74267181,895.6589258,31162689,6077025197.87,3.4611,-10.5974,1,0
2021-02-19,sz.300122,783.596238,787.809121,737.254525,768.8511475,800.74267181,21601729,3899083582.02,2.3992,-3.9827,1,0
2021-02-22,sz.300122,778.79355138,779.383355,719.9817047,727.39637878,768.8511475,16992364,2972907077.79,1.8873,-5.3918,1,0
2021-02-23,sz.300122,713.2410919,751.9996155,711.47168104,730.9352005,727.39637878,16894158,2949344174.8,1.8764,0.4865,1,0
2021-02-24,sz.300122,726.21677154,737.254525,676.84178278,679.1167396,730.9352005,21680177,3604521230.61,2.4079,-7.0893,1,0
2021-02-25,sz.300122,690.36513721,735.10595467,689.6489471,711.5559387,679.1167396,16629369,2809472229.03,1.847,4.7767,1,0
2021-02-26,sz.300122,708.01711698,762.531823,690.912812,735.06382584,711.5559387,21005744,3651458600.11,2.333,3.3037,1,0
2021-03-01,sz.300122,747.7867325,789.03085707,742.52062875,783.63836683,735.06382584,18080139,3307965312.37,2.0081,6.6082,1,0
2021-03-02,sz.300122,798.67835914,822.64966341,736.07491776,766.61831951,783.63836683,21009599,3839468540.42,2.3334,-2.1719,1,0
2021-03-03,sz.300122,752.33664614,796.234887,737.254525,794.88676444,766.61831951,12827095,2351409329.77,1.4246,3.6874,1,0
2021-03-04,sz.300122,779.383355,780.56296224,716.6113983,724.1945877,794.88676444,17023344,3011825876.54,1.8907,-8.8934,1,0
2021-03-05,sz.300122,706.24770612,764.6382645,704.56255292,745.680291,724.1945877,14413235,2542220019.23,1.6008,2.9668,1,0
2021-03-08,sz.300122,750.10381815,786.20822546,690.912812,699.54922215,745.680291,19859816,3476780040.7,2.2057,-6.1864,1,0
2021-03-09,sz.300122,699.7598663,707.764344,619.293801,622.57984974,699.54922215,26549405,4048760048.39,2.9487,-11.0027,1,0
2021-03-10,sz.300122,645.91922156,663.27629952,627.719567,652.49131904,622.57984974,16220889,2490652165.62,1.8016,4.8044,1,0
2021-03-11,sz.300122,653.03899383,695.33633915,653.03899383,669.848397,652.49131904,14950651,2405847603.88,1.6605,2.6601,1,0
2021-03-12,sz.300122,690.912812,718.00164969,674.39831064,714.67347212,669.848397,16741454,2773068341.47,1.8594,6.6918,1,0
