date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sh.600660,3439.0526088,3554.139015,3390.31013088,3449.2072917,3252.8834223,31504832,1614806195.05,1.5729,6.0354,1,0
2021-01-05,sh.600660,3520.290072,3520.290072,3388.2791943,3452.592186,3449.2072917,30016826,1527886068.31,1.4986,0.0981,1,0
2021-01-06,sh.600660,3451.91520714,3537.2145435,3384.8943,3445.8223974,3452.592186,23038675,1172876315.92,1.1502,-0.1961,1,0
2021-01-07,sh.600660,3399.78783492,3488.47206558,3399.78783492,3449.2072917,3445.8223974,25360907,1291825107.94,1.2662,0.0982,1,0
2021-01-08,sh.600660,3473.57853066,3587.987958,3433.63677792,3485.08717128,3449.2072917,21887824,1132491741.21,1.0928,1.0402,1,0
2021-01-11,sh.600660,3573.09442308,3833.73128418,3572.41744422,3833.73128418,3485.08717128,50576396,2828960866.17,2.525,10.0039,1,0
2021-01-12,sh.600660,3791.75859486,3831.7003476,3604.9124295,3805.97515092,3833.73128418,39454396,2184960832.06,1.9698,-0.724,1,0
2021-01-13,sh.600660,3838.4701362,3998.91412602,3734.21539176,3832.37732646,3805.97515092,39625660,2275809057.18,1.9783,0.6937,1,0
2021-01-14,sh.600660,3824.930559,3824.930559,3560.23182474,3684.79593498,3832.37732646,33765234,1827985160.15,1.6857,-3.8509,1,0
2021-01-15,sh.600660,3723.38373,3725.41466658,3391.6640886,3569.03254992,3684.79593498,37751172,1970223264.12,1.8847,-3.1416,1,0
2021-01-18,sh.600660,3594.08076774,3736.9233072,3579.18723282,3688.85780814,3569.03254992,29200813,1585907350.06,1.4579,3.3574,1,0
2021-01-19,sh.600660,3688.18082928,3801.91327776,3606.26638722,3624.54481644,3688.85780814,21452989,1171292486.51,1.0711,-1.7434,1,0
2021-01-20,sh.600660,3670.57937892,3842.53200936,3642.1462668,3799.20536232,3624.54481644,26679992,1489598116.61,1.332,4.8188,1,0
2021-01-21,sh.600660,3799.88234118,4082.85950466,3777.5420388,4078.7976315,3799.20536232,41669266,2457191174.37,2.0804,7.3592,1,0
2021-01-22,sh.600660,4078.7976315,4287.30712038,4007.7148512,4235.17974816,4078.7976315,38059709,2356226305.65,1.9001,3.834,1,0
2021-01-25,sh.600660,4234.5027693,4455.19787766,4089.62929326,4317.77116908,4235.17974816,41553102,2634920288.33,2.0746,1.9501,1,0
2021-01-26,sh.600660,4305.5855496,4305.5855496,4021.2544284,4028.024217,4317.77116908,35655761,2164517266.69,1.7801,-6.7106,1,0
2021-01-27,sh.600660,4082.1825258,4239.24162132,3992.82131628,4238.56464246,4028.024217,35214810,2165092820.71,1.7581,5.2269,1,0
2021-01-28,sh.600660,4129.571046,4193.8840377,3980.6356968,4007.7148512,4238.56464246,31812704,1909814738.94,1.5883,-5.4464,1,0
2021-01-29,sh.600660,4087.59835668,4104.52282818,3879.0888678,3994.175274,4007.7148512,25937498,1529177625.02,1.2949,-0.3378,1,0
2021-02-01,sh.600660,3929.8622823,4031.4091113,3870.96512148,3994.85225286,3994.175274,23049761,1353199033.91,1.1508,0.0169,1,0
2021-02-02,sh.600660,3994.85225286,4204.0387206,3994.85225286,4173.5746719,3994.85225286,32525326,1985380313.22,1.6238,4.4738,1,0
2021-02-03,sh.600660,4170.1897776,4183.7293548,4061.87316,4096.39908186,4173.5746719,19836504,1207835722.49,0.9903,-1.8491,1,0
2021-02-04,sh.600660,4061.87316,4061.87316,3892.628445,3993.49829514,4096.39908186,25594498,1503443783.23,1.2778,-2.512,1,0
2021-02-05,sh.600660,3994.85225286,4020.57744954,3791.081616,3889.2435507,3993.49829514,28623663,1643453564.9,1.429,-2.6106,1,0
2021-02-08,sh.600660,3927.15436686,3992.14433742,3808.0060875,3926.477388,3889.2435507,22537544,1302309449.0,1.1252,0.9574,1,0
2021-02-09,sh.600660,3953.5565424,4129.571046,3899.3982336,4061.87316,3926.477388,28095171,1673953053.81,1.4027,3.4483,1,0
2021-02-10,sh.600660,4095.722103,4111.29261678,3926.477388,4060.51920228,4061.87316,28997979,1727084598.05,1.4477,-0.0333,1,0
2021-02-18,sh.600660,4168.83581988,4197.268932,3933.2471766,3947.46373266,4060.51920228,28246235,1674771591.36,1.4102,-2.7843,1,0
2021-02-19,sh.600660,3954.91050012,3954.91050012,3689.534787,3790.40463714,3947.46373266,38189586,2126290675.08,1.9066,-3.9787,1,0
2021-02-22,sh.600660,3892.628445,3897.36729702,3529.09079718,3534.50662806,3790.40463714,45057595,2427352898.38,2.2495,-6.7512,1,0
2021-02-23,sh.600660,3452.592186,3577.8332751,3380.15544798,3512.16632568,3534.50662806,36732031,1895815176.67,1.8339,-0.6321,1,0
2021-02-24,sh.600660,3512.16632568,3541.27641666,3292.82517504,3325.99713918,3512.16632568,36979083,1851696143.1,1.8462,-5.3007,1,0
2021-02-25,sh.600660,3383.54034228,3447.85333398,3326.67411804,3388.95617316,3325.99713918,30740499,1536161005.52,1.5347,1.8929,1,0
2021-02-26,sh.600660,3289.44028074,3306.36475224,3186.53949402,3205.4949021,3388.95617316,36265777,1728719310.87,1.8106,-5.4135,1,0
2021-03-01,sh.600660,3235.9589508,3355.78420902,3207.52583868,3355.78420902,3205.4949021,34927052,1701140708.31,1.7437,4.6885,1,0
2021-03-02,sh.600660,3388.2791943,3438.37562994,3334.1208855,3397.07991948,3355.78420902,30438148,1523443323.76,1.5196,1.2306,1,0
2021-03-03,sh.600660,3391.6640886,3571.0634865,3363.90795534,3527.0598606,3397.07991948,38161378,1981756106.61,1.9052,3.8262,1,0
2021-03-04,sh.600660,3505.39653708,3506.7504948,3303.6568368,3337.5057798,3527.0598606,32312783,1615527614.89,1.6132,-5.3743,1,0
2021-03-05,sh.600660,3240.69780282,3350.36837814,3131.70420636,3323.28922374,3337.5057798,24902768,1202710057.29,1.2433,-0.426,1,0
2021-03-08,sh.600660,3317.196414,3383.54034228,3082.96172844,3102.59411538,3323.28922374,36773265,1737017973.66,1.8359,-6.6409,1,0
2021-03-09,sh.600660,3063.3293415,3146.59774128,2951.6278296,3024.74154648,3102.59411538,30023678,1352811713.66,1.4989,-2.5093,1,0
2021-03-10,sh.600660,3127.6423332,3221.06541588,3100.5631788,3187.21647288,3024.74154648,32429506,1513781155.48,1.6191,5.3715,1,0
2021-03-11,sh.600660,3212.2646907,3346.98348384,3169.61502252,3319.90432944,3187.21647288,22832621,1109130279.94,1.1399,4.1631,1,0
2021-03-12,sh.600660,3345.62952612,3372.70868052,3233.92801422,3299.59496364,3319.90432944,16110193,786330823.81,0.8043,-0.6117,1,0
