# Performance Summary
Metric,Value
Symbol,510300
Start Date,2021-01-04
End Date,2025-12-31
Adjustment,hfq (back-adjusted)
Initial Price,5.7230
Final Price,5.5100
Trading Days,1212
Total Return,-0.037218
Annualized Return,-0.007855
Annualized Volatility,0.159353
Sharpe Ratio,-0.174801
Max Drawdown,-0.384652
Max Drawdown Start,2021-02-10
Max Drawdown End,2024-02-02
Calmar Ratio,-0.020421
Daily Win Rate,0.483072

# Daily Series
,Close,Cumulative NAV,Drawdown
2021-06-29,5.686,0.9935348593395084,-0.09285258455647649
2021-06-30,5.717,0.9989515988118132,-0.087906828334396
2021-07-01,5.715,0.998602131749084,-0.08822590938098174
2021-07-02,5.574,0.9739647038266657,-0.11072112316528293
2021-07-05,5.581,0.9751878385462185,-0.10960433950223236
2021-07-06,5.588,0.9764109732657711,-0.10848755583918201
2021-07-07,5.641,0.9856718504280985,-0.10003190810465756
2021-07-08,5.597,0.9779835750480531,-0.10705169112954582
2021-07-09,5.573,0.973789970295301,-0.11088066368857585
2021-07-12,5.641,0.9856718504280985,-0.10003190810465756
2021-07-13,5.657,0.9884675869299332,-0.0974792597319708
2021-07-14,5.6,0.978507775642147,-0.10657306955966717
2021-07-15,5.668,0.9903896557749445,-0.09572431397574876
2021-07-16,5.617,0.9814782456753464,-0.1038608806636876
2021-07-19,5.639,0.9853223833653691,-0.1003509891512433
2021-07-20,5.626,0.9830508474576285,-0.10242501595405118
2021-07-21,5.665,0.9898654551808506,-0.09620293554562753
2021-07-22,5.67,0.9907391228376737,-0.09540523292916303
2021-07-23,5.618,0.981652979206711,-0.10370134014039467
2021-07-26,5.443,0.9510746112178938,-0.13162093171665512
2021-07-27,5.27,0.9208457102918061,-0.15922144224632973
2021-07-28,5.28,0.9225930456054529,-0.1576260370134005
2021-07-29,5.367,0.937794862834179,-0.1437460114869168
2021-07-30,5.333,0.9318539227677802,-0.14917038927887594
2021-08-02,5.454,0.9529966800629052,-0.12986598596043308
2021-08-03,5.456,0.9533461471256346,-0.12954690491384713
2021-08-04,5.5,0.96103442250568,-0.12252712188895887
2021-08-05,5.47,0.9557924165647399,-0.12731333758774643
2021-08-06,5.454,0.9529966800629052,-0.12986598596043308
2021-08-09,5.509,0.9626070242879622,-0.12109125717932245
2021-08-10,5.566,0.9725668355757482,-0.11199744735162631
2021-08-11,5.539,0.9678490302289021,-0.11630504148053511
2021-08-12,5.507,0.9622575572252328,-0.12141033822590841
2021-08-13,5.48,0.9575397518783868,-0.12571793235481699
2021-08-16,5.477,0.9570155512842928,-0.12619655392469575
2021-08-17,5.365,0.9374453957714499,-0.14406509253350241
2021-08-18,5.418,0.9467062729337773,-0.13560944479897785
2021-08-19,5.384,0.9407653328673785,-0.1410338225909371
2021-08-20,5.294,0.9250393150445582,-0.1553924696872997
2021-08-23,5.366,0.9376201293028142,-0.14390555201020983
2021-08-24,5.418,0.9467062729337772,-0.13560944479897796
2021-08-25,5.432,0.9491525423728826,-0.13337587747287716
2021-08-26,5.347,0.9343001922068858,-0.14693682195277502
2021-08-27,5.36,0.9365717281146264,-0.14486279514996714
2021-08-30,5.342,0.9334265245500623,-0.14773452456923974
2021-08-31,5.34,0.9330770574873329,-0.14805360561582548
2021-09-01,5.41,0.9453084046828599,-0.13688576898532123
2021-09-02,5.406,0.9446094705574012,-0.13752393107849292
2021-09-03,5.379,0.9398916652105551,-0.14183152520740172
2021-09-06,5.463,0.9545692818451874,-0.12843012125079667
2021-09-07,5.526,0.9655774943211616,-0.11837906828334288
2021-09-08,5.505,0.9619080901625036,-0.12172941927249414
2021-09-09,5.503,0.9615586230997742,-0.12204850031907988
2021-09-10,5.552,0.9701205661366429,-0.11423101467772712
2021-09-13,5.525,0.9654027607897969,-0.1185386088066358
2021-09-14,5.459,0.9538703477197287,-0.12906828334396836
2021-09-15,5.406,0.9446094705574012,-0.13752393107849292
2021-09-16,5.35,0.9348243928009797,-0.14645820038289625
2021-09-17,5.389,0.9416390005242019,-0.1402361199744725
2021-09-22,5.356,0.9358727939891678,-0.14550095724313872
2021-09-23,5.385,0.9409400663987432,-0.14087428206764419
2021-09-24,5.392,0.942163201118296,-0.13975749840459362
2021-09-27,5.424,0.9477546741219653,-0.13465220165922032
2021-09-28,5.415,0.9461820723396833,-0.13608806636885662
2021-09-29,5.382,0.9404158658046492,-0.14135290363752284
2021-09-30,5.396,0.9428621352437546,-0.13911933631142204
2021-10-08,5.467,0.955268215970646,-0.12779195915762498
2021-10-11,5.466,0.9550934824392814,-0.1279514996809179
2021-10-12,5.414,0.9460073388083186,-0.13624760689214965
2021-10-13,5.47,0.95579241656474,-0.12731333758774632
2021-10-14,5.443,0.9510746112178939,-0.131620931716655
2021-10-15,5.467,0.9552682159706459,-0.1277919591576251
2021-10-18,5.409,0.9451336711514952,-0.13704530950861427
2021-10-19,5.456,0.9533461471256347,-0.12954690491384702
2021-10-20,5.442,0.9508998776865293,-0.13178047223994793
2021-10-21,5.464,0.954744015376552,-0.12827058072750386
2021-10-22,5.497,0.960510221911586,-0.12300574345883764
2021-10-25,5.514,0.9634806919447855,-0.12029355456285795
2021-10-26,5.497,0.960510221911586,-0.12300574345883764
2021-10-27,5.431,0.9489778088415178,-0.13353541799617008
2021-10-28,5.41,0.9453084046828598,-0.13688576898532134
2021-10-29,5.442,0.9508998776865292,-0.13178047223994804
2021-11-01,5.426,0.9481041411846944,-0.1343331206126347
2021-11-02,5.374,0.9390179975537316,-0.14262922782386644
2021-11-03,5.354,0.9355233269264384,-0.14582003828972467
2021-11-04,5.401,0.9437358029005778,-0.13832163369495754
2021-11-05,5.384,0.9407653328673785,-0.1410338225909371
2021-11-08,5.38,0.9400663987419198,-0.1416719846841088
2021-11-09,5.378,0.9397169316791905,-0.14199106573069464
2021-11-10,5.353,0.9353485933950737,-0.1459795788130176
2021-11-11,5.433,0.9493272759042471,-0.13321633694958435
2021-11-12,5.431,0.948977808841518,-0.13353541799616997
2021-11-15,5.425,0.9479294076533299,-0.1344926611359275
2021-11-16,5.421,0.9472304735278713,-0.1351308232290992
2021-11-17,5.42,0.9470557399965065,-0.13529036375239223
2021-11-18,5.376,0.9393674646164611,-0.14231014677728038
2021-11-19,5.431,0.9489778088415178,-0.13353541799617008
2021-11-22,5.444,0.9512493447492585,-0.1314613911933622
2021-11-23,5.447,0.9517735453433526,-0.13098276962348343
2021-11-24,5.458,0.953695614188364,-0.12922782386726128
2021-11-25,5.439,0.9503756770924352,-0.1322590938098268
2021-11-26,5.397,0.9430368687751192,-0.13895979578812923
2021-11-29,5.39,0.9418137340555663,-0.1400765794511798
2021-11-30,5.372,0.9386685304910023,-0.1429483088704523
2021-12-01,5.385,0.940940066398743,-0.1408742820676444
2021-12-02,5.395,0.9426874017123896,-0.13927887683471518
2021-12-03,5.44,0.9505504106237999,-0.1320995532865339
2021-12-06,5.435,0.9496767429669764,-0.1328972559029986
2021-12-07,5.463,0.9545692818451873,-0.12843012125079678
2021-12-08,5.535,0.9671500961034435,-0.11694320357370669
2021-12-09,5.619,0.9818277127380758,-0.10354179961710164
2021-12-10,5.604,0.9792067097676057,-0.10593490746649548
2021-12-13,5.617,0.9814782456753465,-0.10386088066368748
2021-12-14,5.586,0.9760615062030419,-0.10880663688576775
2021-12-15,5.54,0.9680237637602671,-0.11614550095724185
2021-12-16,5.567,0.9727415691071133,-0.11183790682833306
2021-12-17,5.494,0.9599860213174923,-0.12348436502871607
2021-12-20,5.419,0.9468810064651421,-0.13544990427568493
2021-12-21,5.44,0.9505504106238003,-0.13209955328653344
2021-12-22,5.443,0.9510746112178943,-0.1316209317166548
2021-12-23,5.481,0.9577144854097518,-0.12555839183152384
2021-12-24,5.458,0.9536956141883645,-0.12922782386726084
2021-12-27,5.462,0.9543945483138231,-0.12858966177408926
2021-12-28,5.488,0.9589376201293047,-0.12444160816847316
2021-12-29,5.421,0.9472304735278718,-0.13513082322909864
2021-12-30,5.457,0.9535208806569999,-0.12938736439055365
2021-12-31,5.469,0.9556176830333761,-0.12747287811103847
2022-01-04,5.451,0.952472479468812,-0.13034460753031107
2022-01-05,5.404,0.9442600034946727,-0.1378430121250781
2022-01-06,5.348,0.9344749257382511,-0.14677728142948143
2022-01-07,5.36,0.9365717281146272,-0.14486279514996636
2022-01-10,5.373,0.938843264022368,-0.14278876834715848
2022-01-11,5.328,0.9309802551109578,-0.14996809189533966
2022-01-12,5.38,0.9400663987419206,-0.14167198468410813
2022-01-13,5.299,0.9259129827013824,-0.1545947670708342
2022-01-14,5.255,0.918224707321337,-0.16161455009572256
2022-01-17,5.296,0.9253887821072885,-0.15507338864071296
2022-01-18,5.342,0.933426524550063,-0.14773452456923897
2022-01-19,5.316,0.9288834527345816,-0.15188257817485484
2022-01-20,5.354,0.935523326926439,-0.145820038289724
2022-01-21,5.32,0.9295823868600404,-0.15124441608168315
2022-01-24,5.322,0.9299318539227696,-0.15092533503509742
2022-01-25,5.216,0.9114100995981146,-0.16783663050414666
2022-01-26,5.242,0.915953171413596,-0.16368857689853078
2022-01-27,5.161,0.9017997553730577,-0.17661135928525717
2022-01-28,5.09,0.8893936746461661,-0.18793873643905423
2022-02-07,5.162,0.9019744889044224,-0.17645181876196414
2022-02-08,5.14,0.8981303512143997,-0.17996171027440833
2022-02-09,5.179,0.904944958937622,-0.17373962986598446
2022-02-10,5.168,0.9030228900926105,-0.1754945756222066
2022-02-11,5.132,0.8967324829634823,-0.1812380344607517
2022-02-14,5.083,0.8881705399266137,-0.18905552010210447
2022-02-15,5.125,0.8955093482439297,-0.18235481812380205
2022-02-16,5.146,0.8991787524025877,-0.1790044671346508
2022-02-17,5.156,0.9009260877162344,-0.17740906190172168
2022-02-18,5.18,0.9051196924689865,-0.17358008934269165
2022-02-21,5.163,0.9021492224357872,-0.1762922782386711
2022-02-22,5.103,0.891665210553907,-0.18586470963624613
2022-02-23,5.151,0.9000524200594111,-0.17820676451818618
2022-02-24,5.066,0.8852000698934143,-0.19176770899808404
2022-02-25,5.101,0.8913157434911778,-0.18618379068283186
2022-02-28,5.107,0.8923641446793659,-0.18522654754307433
2022-03-01,5.145,0.8990040188712233,-0.1791640076579435
2022-03-02,5.11,0.89288834527346,-0.18474792597319556
2022-03-03,5.081,0.8878210728638846,-0.1893746011486901
2022-03-04,5.03,0.8789096627642864,-0.19751116783662892
2022-03-07,4.882,0.8530491001223153,-0.22112316528398057
2022-03-08,4.8,0.8387209505504124,-0.23420548819399978
2022-03-09,4.76,0.8317316092958257,-0.24058710912571635
2022-03-10,4.82,0.842215621177706,-0.23101467772814122
2022-03-11,4.848,0.8471081600559167,-0.2265475430759396
2022-03-14,4.708,0.8226454656648631,-0.24888321633694788
2022-03-15,4.509,0.7878734929232939,-0.28063178047223836
2022-03-16,4.682,0.8181023938493817,-0.25303126994256375
2022-03-17,4.766,0.8327800104840138,-0.2396298659859588
2022-03-18,4.794,0.8376725493622246,-0.2351627313337571
2022-03-21,4.788,0.8366241481740367,-0.2361199744735144
2022-03-22,4.784,0.835925214048578,-0.2367581365666862
2022-03-23,4.809,0.8402935523326948,-0.23276962348436325
2022-03-24,4.782,0.8355757469858486,-0.23707721761327205
2022-03-25,4.705,0.8221212650707691,-0.24936183790682664
2022-03-28,4.68,0.8177529267866523,-0.2533503509891496
2022-03-29,4.662,0.8146077232220883,-0.2562220804084221
2022-03-30,4.785,0.8360999475799427,-0.23659859604339328
2022-03-31,4.754,0.8306832081076378,-0.24154435226547377
2022-04-01,4.805,0.839594618207236,-0.23340778557753494
2022-04-06,4.793,0.83749781583086,-0.2353222718570499
2022-04-07,4.741,0.8284116721998971,-0.24361837906828165
2022-04-08,4.769,0.8333042110781079,-0.23915124441607993
2022-04-11,4.637,0.8102393849379714,-0.26021059349074505
2022-04-12,4.707,0.8224707321334984,-0.2490427568602408
2022-04-13,4.675,0.816879259129829,-0.2541480536056142
2022-04-14,4.719,0.8245675345098745,-0.24712827058072573
2022-04-15,4.717,0.8242180674471451,-0.24744735162731168
2022-04-18,4.697,0.8207233968198517,-0.2506381620931699
2022-04-19,4.67,0.8160055914730057,-0.2549457562220787
2022-04-20,4.6,0.8037742442774787,-0.26611359285258296
2022-04-21,4.532,0.7918923641446812,-0.27696234843650125
2022-04-22,4.542,0.7936396994583279,-0.27536694320357213
2022-04-25,4.349,0.7599161279049468,-0.30615826419910497
2022-04-26,4.319,0.7546741219640066,-0.31094447989789253
2022-04-27,4.425,0.7731958762886615,-0.2940331844288435
2022-04-28,4.451,0.7777389481041429,-0.28988513082322764
2022-04-29,4.551,0.7952123012406099,-0.27393107849393583
2022-05-05,4.536,0.7925912982701399,-0.27632418634332967
2022-05-06,4.439,0.775642145727767,-0.2917996171027425
2022-05-09,4.407,0.7700506727240977,-0.2969049138481158
2022-05-10,4.452,0.7779136816355077,-0.2897255902999346
2022-05-11,4.507,0.7875240258605644,-0.2809508615188243
2022-05-12,4.487,0.784029355233271,-0.28414167198468265
2022-05-13,4.518,0.7894460947055756,-0.2791959157626024
2022-05-16,4.487,0.7840293552332709,-0.28414167198468276
2022-05-17,4.536,0.7925912982701396,-0.2763241863433299
2022-05-18,4.522,0.7901450288310343,-0.2785577536694307
2022-05-19,4.531,0.7917176306133162,-0.2771218889597945
2022-05-20,4.615,0.8063952472479484,-0.26372048500318956
2022-05-23,4.583,0.8008037742442791,-0.26882578174856275
2022-05-24,4.501,0.7864756246723762,-0.28190810465858196
2022-05-25,4.518,0.7894460947055755,-0.2791959157626025
2022-05-26,4.528,0.7911934300192222,-0.27760051052967327
2022-05-27,4.538,0.7929407653328691,-0.27600510529674394
2022-05-30,4.561,0.7969596365542565,-0.2723356732610068
2022-05-31,4.625,0.8081425825615953,-0.2621250797702601
2022-06-01,4.619,0.8070941813734073,-0.26308232291001765
2022-06-02,4.63,0.8090162502184187,-0.2613273771537955
2022-06-06,4.712,0.8233443997903216,-0.2482450542437764
2022-06-07,4.718,0.8243928009785098,-0.24728781110401876
2022-06-08,4.76,0.8317316092958258,-0.24058710912571635
2022-06-09,4.726,0.825790669229427,-0.2460114869176755
2022-06-10,4.784,0.8359252140485778,-0.23675813656668632
2022-06-13,4.732,0.8268390704176151,-0.24505424377791796
2022-06-14,4.772,0.8338284116722019,-0.23867262284620128
2022-06-15,4.821,0.8423903547090705,-0.2308551372048484
2022-06-16,4.794,0.8376725493622245,-0.2351627313337572
2022-06-17,4.857,0.8486807618381987,-0.2251116783663033
2022-06-20,4.878,0.8523501659968568,-0.22176132737715215
2022-06-21,4.876,0.8520006989341274,-0.22208040842373789
2022-06-22,4.826,0.8432640223658938,-0.2300574345883839
2022-06-23,4.901,0.8563690372182441,-0.21809189534141515
2022-06-24,4.949,0.8647562467237483,-0.21043395022335498
2022-06-27,4.997,0.8731434562292525,-0.20277600510529492
2022-06-28,5.049,0.8822295998602153,-0.19447989789406328
2022-06-29,4.994,0.8726192556351584,-0.2032546266751738
2022-06-30,5.044,0.8813559322033919,-0.1952776005105279
2022-07-01,5.029,0.8787349292329218,-0.19767070835992162
2022-07-04,5.057,0.8836274681111327,-0.1932035737077199
2022-07-05,5.047,0.8818801327974859,-0.19479897894064913
2022-07-06,4.988,0.8715708544469706,-0.2042118698149311
2022-07-07,5.004,0.8743665909488051,-0.20165922144224457
2022-07-08,5.0,0.8736676568233465,-0.20229738353541626
2022-07-11,4.924,0.8603879084396318,-0.2144224633056777
2022-07-12,4.888,0.8540975013105035,-0.22016592214422293
2022-07-13,4.895,0.8553206360300563,-0.21904913848117247
2022-07-14,4.896,0.8554953695614209,-0.21888959795787954
2022-07-15,4.831,0.8441376900227174,-0.22925973197191907
2022-07-18,4.877,0.8521754324654921,-0.22192086790044507
2022-07-19,4.855,0.8483312947754695,-0.22543075941288904
2022-07-20,4.867,0.8504280971518455,-0.22351627313337408
2022-07-21,4.822,0.8425650882404354,-0.23069559668155537
2022-07-22,4.825,0.8430892888345294,-0.2302169751116766
2022-07-25,4.807,0.8399440852699654,-0.233088704530949
2022-07-26,4.836,0.8450113576795408,-0.22846202935545445
2022-07-27,4.812,0.8408177529267887,-0.23229100191448449
2022-07-28,4.815,0.8413419535208827,-0.23181238034460583
2022-07-29,4.756,0.8310326751703673,-0.24122527121888782
2022-08-01,4.774,0.8341778787349313,-0.23835354179961532
2022-08-02,4.703,0.8217717980080398,-0.24968091895341238
2022-08-03,4.658,0.8139087890966297,-0.25686024250159367
2022-08-04,4.689,0.8193255285689343,-0.2519144862795134
2022-08-05,4.754,0.8306832081076376,-0.24154435226547388
2022-08-08,4.74,0.8282369386685323,-0.2437779195915747
2022-08-09,4.747,0.8294600733880849,-0.24266113592852434
2022-08-10,4.702,0.8215970644766748,-0.24984045947670563
2022-08-11,4.79,0.8369736152367657,-0.2358008934269289
2022-08-12,4.791,0.8371483487681304,-0.23564135290363597
2022-08-15,4.781,0.8354010134544836,-0.2372367581365653
2022-08-16,4.771,0.8336536781408369,-0.23883216336949442
2022-08-17,4.812,0.8408177529267885,-0.2322910019144847
2022-08-18,4.775,0.8343526122662958,-0.23819400127632262
2022-08-19,4.745,0.8291106063253556,-0.24298021697511019
2022-08-22,4.772,0.8338284116722017,-0.2386726228462014
2022-08-23,4.758,0.8313821422330963,-0.2409061901723023
2022-08-24,4.681,0.8179276603180168,-0.2531908104658569
2022-08-25,4.717,0.8242180674471449,-0.2474473516273118
2022-08-26,4.711,0.8231696662589569,-0.24840459476706922
2022-08-29,4.686,0.8188013279748402,-0.2523931078493922
2022-08-30,4.677,0.817228726192558,-0.2538289725590286
2022-08-31,4.677,0.817228726192558,-0.2538289725590286
2022-09-01,4.643,0.8112877861261594,-0.2592533503509876
2022-09-02,4.62,0.807268914904772,-0.26292278238672473
2022-09-05,4.618,0.8069194478420427,-0.26324186343331046
2022-09-06,4.647,0.8119867202516182,-0.2586151882578158
2022-09-07,4.655,0.8133845885025356,-0.25733886407147244
2022-09-08,4.637,0.8102393849379714,-0.26021059349074505
2022-09-09,4.695,0.8203739297571224,-0.25095724313975576
2022-09-13,4.709,0.8228201991962277,-0.24872367581365495
2022-09-14,4.663,0.8147824567534531,-0.25606253988512906
2022-09-15,4.626,0.8083173160929603,-0.26196553924696697
2022-09-16,4.536,0.79259129827014,-0.27632418634332956
2022-09-19,4.525,0.7906692294251287,-0.2780791320995515
2022-09-20,4.527,0.791018696487858,-0.27776005105296575
2022-09-21,4.497,0.7857766905469179,-0.2825462667517533
2022-09-22,4.468,0.7807094181373425,-0.28717294192724785
2022-09-23,4.46,0.7793115498864251,-0.28844926611359123
2022-09-26,4.435,0.7749432116023084,-0.2924377791959142
2022-09-27,4.485,0.783679888170542,-0.28446075303126817
2022-09-28,4.429,0.7738948104141206,-0.2933950223356715
2022-09-29,4.43,0.7740695439454852,-0.2932354818123786
2022-09-30,4.404,0.7695264721300038,-0.29738353541799445
2022-10-10,4.325,0.7557225231521949,-0.3099872367581349
2022-10-11,4.322,0.7551983225581008,-0.31046585832801366
2022-10-12,4.384,0.7660318015027103,-0.3005743458838528
2022-10-13,4.351,0.7602655949676762,-0.3058391831525191
2022-10-14,4.439,0.7756421457277671,-0.2917996171027424
2022-10-17,4.438,0.7754674121964025,-0.2919591576260353
2022-10-18,4.431,0.7742442774768499,-0.29307594128908565
2022-10-19,4.372,0.7639349991263343,-0.30248883216336775
2022-10-20,4.36,0.7618381967499585,-0.3044033184428826
2022-10-21,4.338,0.7579940590599357,-0.3079132099553269
2022-10-24,4.24,0.7408701729861982,-0.32354818123803264
2022-10-25,4.224,0.7380744364843634,-0.3261008296107193
2022-10-26,4.252,0.7429669753625742,-0.3216336949585177
2022-10-27,4.226,0.7384239035470928,-0.32578174856413356
2022-10-28,4.14,0.7233968198497311,-0.33950223356732434
2022-10-31,4.101,0.7165822121265091,-0.3457243139757481
2022-11-01,4.239,0.7406954394548334,-0.3237077217613257
2022-11-02,4.273,0.7466363795212322,-0.3182833439693664
2022-11-03,4.243,0.7413943735802923,-0.32306955966815376
2022-11-04,4.37,0.7635855320636051,-0.3028079132099535
2022-11-07,4.37,0.7635855320636051,-0.3028079132099535
2022-11-08,4.347,0.7595666608422178,-0.3064773452456905
2022-11-09,4.307,0.752577319587631,-0.31285896617740727
2022-11-10,4.286,0.7489079154289727,-0.31620931716655865
2022-11-11,4.384,0.7660318015027104,-0.3005743458838527
2022-11-14,4.386,0.7663812685654398,-0.30025526483726694
2022-11-15,4.461,0.7794862834177899,-0.2882897255902982
2022-11-16,4.432,0.7744190110082145,-0.29291640076579273
2022-11-17,4.415,0.7714485409750151,-0.2956285896617723
2022-11-18,4.402,0.7691770050672745,-0.2977026164645802
2022-11-21,4.369,0.7634107985322404,-0.3029674537332465
2022-11-22,4.367,0.763061331469511,-0.30328653477983236
2022-11-23,4.37,0.7635855320636051,-0.3028079132099535
2022-11-24,4.352,0.7604403284990411,-0.305679642629226
2022-11-25,4.373,0.7641097326576992,-0.3023292916400747
2022-11-28,4.328,0.7562467237462891,-0.3095086151882559
2022-11-29,4.444,0.7765158133845907,-0.29100191448627755
2022-11-30,4.447,0.7770400139786847,-0.2905232929163989
2022-12-01,4.492,0.7849030228900947,-0.2833439693682177
2022-12-02,4.469,0.7808841516687074,-0.2870134014039547
2022-12-05,4.54,0.7932902323955988,-0.27568602425015776
2022-12-06,4.563,0.797309103616986,-0.27201659221442076
2022-12-07,4.551,0.79521230124061,-0.2739310784939357
2022-12-08,4.56,0.796784903022892,-0.27249521378429964
2022-12-09,4.594,0.8027258430892907,-0.2670708359923404
2022-12-12,4.552,0.7953870347719745,-0.273771537970643
2022-12-13,4.541,0.7934649659269633,-0.27552648372686506
2022-12-14,4.551,0.7952123012406098,-0.27393107849393594
2022-12-15,4.549,0.7948628341778805,-0.2742501595405218
2022-12-16,4.553,0.795561768303339,-0.2736119974473503
2022-12-19,4.495,0.7854272234841883,-0.2828653477983394
2022-12-20,4.432,0.7744190110082141,-0.2929164007657932
2022-12-21,4.429,0.7738948104141201,-0.29339502233567183
2022-12-22,4.437,0.7752926786650374,-0.29211869814932867
2022-12-23,4.427,0.7735453433513906,-0.2937141033822579
2022-12-26,4.436,0.7751179451336726,-0.2922782386726216
2022-12-27,4.483,0.783330421107812,-0.28477983407785457
2022-12-28,4.47,0.7810588852000714,-0.28685386088066245
2022-12-29,4.458,0.7789620828236954,-0.2887683471601774
2022-12-30,4.474,0.7817578193255301,-0.28621569878749076
2023-01-03,4.485,0.7836798881705415,-0.2844607530312686
2023-01-04,4.49,0.7845535558273649,-0.283663050414804
2023-01-05,4.565,0.7976585706797151,-0.27169751116783525
2023-01-06,4.581,0.80045430718155,-0.2691448627951484
2023-01-09,4.606,0.8048226454656666,-0.26515634971282553
2023-01-10,4.612,0.8058710466538547,-0.264199106573068
2023-01-11,4.612,0.8058710466538547,-0.264199106573068
2023-01-12,4.618,0.8069194478420427,-0.26324186343331046
2023-01-13,4.68,0.817752926786652,-0.2533503509891498
2023-01-16,4.743,0.8287611392626263,-0.24329929802169603
2023-01-17,4.739,0.8280622051371676,-0.24393746011486772
2023-01-18,4.73,0.8264896033548856,-0.2453733248245039
2023-01-19,4.758,0.8313821422330963,-0.2409061901723023
2023-01-20,4.781,0.8354010134544836,-0.2372367581365653
2023-01-30,4.805,0.8395946182072357,-0.23340778557753528
2023-01-31,4.759,0.831556875764461,-0.24074664964900927
2023-02-01,4.79,0.8369736152367657,-0.2358008934269289
2023-02-02,4.78,0.835226279923119,-0.23739629865985812
2023-02-03,4.737,0.8277127380744382,-0.24425654116145357
2023-02-06,4.68,0.817752926786652,-0.2533503509891498
2023-02-07,4.69,0.8195002621002989,-0.2517549457562205
2023-02-08,4.673,0.8165297920670994,-0.25446713465220017
2023-02-09,4.727,0.8259654027607917,-0.24585194639438257
2023-02-10,4.703,0.8217717980080396,-0.2496809189534126
2023-02-13,4.735,0.827363271011709,-0.2445756222080392
2023-02-14,4.744,0.8289358727939908,-0.24313975749840322
2023-02-15,4.716,0.8240433339157802,-0.24760689215060472
2023-02-16,4.687,0.8189760615062048,-0.25223356732609936
2023-02-17,4.629,0.8088415166870538,-0.26148691767708865
2023-02-20,4.734,0.8271885374803443,-0.24473516273133222
2023-02-21,4.739,0.8280622051371676,-0.24393746011486772
2023-02-22,4.699,0.8210728638825808,-0.2503190810465843
2023-02-23,4.699,0.8210728638825808,-0.2503190810465843
2023-02-24,4.66,0.8142582561593588,-0.25654116145500805
2023-02-27,4.645,0.8116372531888886,-0.258934269304402
2023-02-28,4.671,0.81618032500437,-0.2547862156987861
2023-03-01,4.72,0.8247422680412387,-0.24696873005743325
2023-03-02,4.715,0.8238686003844155,-0.24776643267389775
2023-03-03,4.724,0.8254412021666975,-0.24633056796426145
2023-03-06,4.699,0.8210728638825807,-0.2503190810465844
2023-03-07,4.642,0.8111130525947946,-0.25941289087428065
2023-03-08,4.626,0.80831731609296,-0.2619655392469673
2023-03-09,4.616,0.8065699807793132,-0.26356094447989653
2023-03-10,4.561,0.7969596365542564,-0.27233567326100694
2023-03-13,4.605,0.8046479119343019,-0.26531589023611857
2023-03-14,4.58,0.800279573650185,-0.26930440331844163
2023-03-15,4.579,0.8001048401188202,-0.26946394384173467
2023-03-16,4.533,0.7920670976760456,-0.27680280791320866
2023-03-17,4.554,0.7957365018347037,-0.2734524569240574
2023-03-20,4.532,0.7918923641446809,-0.2769623484365016
2023-03-21,4.575,0.7994059059933617,-0.27010210593490613
2023-03-22,4.593,0.8025511095579257,-0.26723037651563364
2023-03-23,4.631,0.8091909837497833,-0.2611678366305027
2023-03-24,4.626,0.8083173160929599,-0.2619655392469673
2023-03-27,4.605,0.8046479119343019,-0.26531589023611857
2023-03-28,4.597,0.8032500436833845,-0.26659221442246195
2023-03-29,4.597,0.8032500436833845,-0.26659221442246195
2023-03-30,4.64,0.8107635855320652,-0.2597319719208666
2023-03-31,4.65,0.8125109208457119,-0.2581365666879374
2023-04-03,4.68,0.8177529267866519,-0.25335035098914993
2023-04-04,4.7,0.8212475974139455,-0.2501595405232915
2023-04-06,4.688,0.8191507950375694,-0.25207402680280655
2023-04-07,4.717,0.8242180674471448,-0.2474473516273119
2023-04-10,4.702,0.8215970644766747,-0.24984045947670575
2023-04-11,4.692,0.819849729163028,-0.25143586470963486
2023-04-12,4.688,0.8191507950375693,-0.25207402680280666
2023-04-13,4.663,0.8147824567534526,-0.2560625398851294
2023-04-14,4.684,0.8184518609121106,-0.25271218889597824
2023-04-17,4.745,0.8291106063253554,-0.2429802169751104
2023-04-18,4.752,0.830333741044908,-0.24186343331206006
2023-04-19,4.719,0.824567534509874,-0.24712827058072628
2023-04-20,4.703,0.8217717980080392,-0.24968091895341293
2023-04-21,4.63,0.8090162502184183,-0.26132737715379595
2023-04-24,4.579,0.8001048401188201,-0.2694639438417348
2023-04-25,4.56,0.7967849030228914,-0.2724952137843001
2023-04-26,4.551,0.7952123012406095,-0.2739310784939363
2023-04-27,4.586,0.8013279748383729,-0.2683471601786842
2023-04-28,4.625,0.808142582561595,-0.26212507977026045
2023-05-04,4.625,0.808142582561595,-0.26212507977026045
2023-05-05,4.609,0.8053468460597603,-0.2646777281429471
2023-05-08,4.654,0.8132098549711704,-0.2574984045947659
2023-05-09,4.619,0.8070941813734069,-0.263082322910018
