date,code,open,high,low,close,volume,amount,turn,adjustflag
2015-01-05,sz.300308,30.5234046400,30.6882178400,27.6886176000,29.6334133600,3484231,30881826.0000,3.093506,1
2015-01-06,sz.300308,29.6004507200,31.0178442400,29.0071232000,30.8859936800,3404303,31266571.0000,3.022541,1
2015-01-07,sz.300308,31.2815453600,32.5670883200,30.8200684000,31.5782091200,5210231,50321265.0000,4.625950,1
2015-01-08,sz.300308,31.3145080000,32.6989388800,30.8530310400,31.8089476000,4364238,42153703.0000,3.874828,1
2015-01-09,sz.300308,31.6111717600,32.5011630400,30.8200684000,31.1496948000,3362075,32234347.0000,2.985048,1
2015-01-12,sz.300308,30.8200684000,30.8530310400,29.2708243200,29.4026748800,2643898,23964636.0000,2.347409,1
2015-01-13,sz.300308,29.5345254400,31.2156200800,29.3367496000,30.9519189600,3174711,29334348.0000,2.818696,1
2015-01-14,sz.300308,31.2485827200,31.5782091200,30.0948903200,31.5122838400,3644231,34112903.0000,3.235563,1
2015-01-15,sz.300308,31.3145080000,32.4682004000,31.1826574400,31.6770970400,4003507,38642295.0000,3.554550,1
2015-01-16,sz.300308,31.3474706400,32.0396860800,29.6663760000,32.0067234400,3467603,32970581.0000,3.078742,1
2015-01-19,sz.300308,30.9848816000,33.3252290400,30.3585914400,32.1056113600,7203713,70419346.0000,6.395881,1
2015-01-20,sz.300308,32.1056113600,34.8085478400,31.9737608000,34.2811456000,7933212,80290401.0000,7.043573,1
2015-01-21,sz.300308,34.0833697600,34.6107720000,33.5230048800,34.4459588000,7554564,77900915.0000,6.707387,1
2015-01-22,sz.300308,34.0174444800,36.1929787200,33.8196686400,35.3029874400,7053030,74724336.0000,6.262096,1
2015-01-23,sz.300308,35.3029874400,35.3029874400,35.3029874400,35.3029874400,0,0.0000,,1
2015-01-26,sz.300308,35.9292776000,35.9292776000,34.6437346400,35.2370621600,3697679,39293193.0000,3.283017,1
2015-01-27,sz.300308,34.9403984000,35.4018753600,33.2263411200,34.4789214400,4701282,49031720.0000,4.174075,1
2015-01-28,sz.300308,34.2811456000,35.2040995200,33.9844818400,34.1492950400,3744529,39297937.0000,3.324614,1
2015-01-29,sz.300308,34.1492950400,34.9074357600,33.8196686400,34.0833697600,2654982,27676539.0000,2.357250,1
2015-01-30,sz.300308,34.8744731200,34.8744731200,33.4570796000,33.6218928000,1885900,19457918.0000,1.674413,1
2015-02-02,sz.300308,32.9956026400,33.6218928000,32.6000509600,33.2922664000,1839424,18489776.0000,1.633149,1
