date,code,open,high,low,close,volume,amount,turn,adjustflag
2022-11-22,sz.301377,26.0000000000,33.8000000000,26.0000000000,33.7800000000,28045080,784973674.0700,59.737200,1
2022-11-23,sz.301377,29.2500000000,32.7100000000,28.4400000000,29.2700000000,22208265,672447084.9600,47.304500,1
2022-11-24,sz.301377,28.0100000000,29.2000000000,27.0700000000,27.6100000000,17684282,492034774.1000,37.668200,1
2022-11-25,sz.301377,27.0900000000,27.4400000000,25.3000000000,25.4500000000,14861436,390315232.6700,31.655500,1
2022-11-28,sz.301377,24.7300000000,24.8800000000,24.1000000000,24.4500000000,10307931,251798842.1400,21.956300,1
2022-11-29,sz.301377,24.5100000000,24.8800000000,24.3000000000,24.5500000000,8874021,218040145.9100,18.902000,1
2022-11-30,sz.301377,24.4900000000,24.4900000000,23.5300000000,23.6000000000,10001551,238008802.0400,21.303700,1
2022-12-01,sz.301377,23.8000000000,24.2700000000,23.6000000000,23.8700000000,7764470,185960837.1100,16.538600,1
2022-12-02,sz.301377,23.6500000000,24.1000000000,23.6500000000,23.9700000000,5620696,134300970.8000,11.972300,1
2022-12-05,sz.301377,23.9700000000,24.5500000000,23.7200000000,24.3200000000,7575735,183369664.0700,16.136600,1
2022-12-06,sz.301377,24.3300000000,24.3300000000,23.6900000000,23.8200000000,7111885,169861857.7000,15.148600,1
2022-12-07,sz.301377,23.6800000000,24.2000000000,23.5200000000,24.2000000000,6863342,163815728.0200,14.619200,1
2022-12-08,sz.301377,24.0800000000,24.4900000000,23.9700000000,24.3800000000,7384677,179404046.7000,15.729700,1
2022-12-09,sz.301377,24.4800000000,24.4900000000,23.6900000000,23.7400000000,6846266,163649085.4700,14.582800,1
2022-12-12,sz.301377,23.6000000000,23.6300000000,22.8600000000,23.1000000000,6085047,140955634.2800,12.961400,1
2022-12-13,sz.301377,23.2400000000,23.2400000000,22.7200000000,22.8200000000,3967840,90986103.9200,8.451700,1
2022-12-14,sz.301377,22.9500000000,23.3500000000,22.9000000000,22.9800000000,3735381,86081059.0900,7.956500,1
2022-12-15,sz.301377,22.9200000000,23.4900000000,22.7300000000,23.2900000000,4028210,93406836.1400,8.580200,1
2022-12-16,sz.301377,23.1000000000,23.1000000000,22.0100000000,22.0400000000,5783274,129688752.2800,12.318600,1
2022-12-19,sz.301377,22.0800000000,22.1600000000,21.1200000000,21.3000000000,3931815,84928352.3200,8.374900,1
2022-12-20,sz.301377,21.3900000000,21.5200000000,21.0800000000,21.5100000000,2152415,45933485.1400,4.584700,1
2022-12-21,sz.301377,21.6500000000,21.7700000000,20.8000000000,20.9700000000,2923864,61806770.8600,6.227900,1
2022-12-22,sz.301377,20.8500000000,21.0600000000,20.0400000000,20.0900000000,3232313,66055216.5400,6.885000,1
2022-12-23,sz.301377,20.0000000000,20.1100000000,19.5000000000,19.7400000000,2927087,57903305.4600,6.234800,1
2022-12-26,sz.301377,19.7400000000,20.4200000000,19.7400000000,20.2200000000,2629986,52781513.7800,5.602000,1
2022-12-27,sz.301377,20.2800000000,20.3800000000,19.8700000000,20.1000000000,2497630,50114327.6200,5.320100,1
2022-12-28,sz.301377,20.0300000000,20.0300000000,19.5900000000,19.6000000000,2023982,40012607.8700,4.311200,1
2022-12-29,sz.301377,19.7300000000,20.0900000000,19.5000000000,19.7800000000,2120772,42001683.9600,4.517300,1
2022-12-30,sz.301377,19.9800000000,19.9800000000,19.5800000000,19.6700000000,1916346,37774594.4500,4.081900,1
2023-01-03,sz.301377,19.6700000000,20.3100000000,19.6000000000,20.2200000000,2558864,51307872.7700,5.450500,1
2023-01-04,sz.301377,20.1000000000,20.4700000000,20.0000000000,20.2000000000,2570517,51948080.9000,5.475300,1
2023-01-05,sz.301377,20.2000000000,20.3400000000,19.9800000000,20.3000000000,2175816,43902201.2700,4.634600,1
2023-01-06,sz.301377,20.3600000000,21.4900000000,20.2100000000,21.4500000000,7741174,162041235.8400,16.489000,1
2023-01-09,sz.301377,21.5600000000,23.3700000000,21.5600000000,22.6400000000,9971802,225682602.7200,21.240300,1
2023-01-10,sz.301377,22.3500000000,22.9300000000,21.8900000000,22.3800000000,6241488,139173544.7000,13.294600,1
2023-01-11,sz.301377,22.3700000000,23.3000000000,22.0600000000,22.6000000000,6560103,150093961.8600,13.973300,1
2023-01-12,sz.301377,22.6200000000,22.9500000000,21.7000000000,21.8500000000,4699541,103757598.0100,10.010200,1
2023-01-13,sz.301377,21.8000000000,22.9900000000,21.7600000000,22.1800000000,4979276,111446675.0600,10.606100,1
2023-01-16,sz.301377,22.3800000000,23.1800000000,22.0000000000,22.8300000000,5005939,113327686.7900,10.662900,1
2023-01-17,sz.301377,23.0500000000,24.1800000000,22.9000000000,24.0000000000,8676148,205447947.8200,18.480500,1
2023-01-18,sz.301377,23.9100000000,24.0600000000,23.0200000000,23.1300000000,6364552,148769763.4800,13.556800,1
2023-01-19,sz.301377,23.0000000000,23.6000000000,22.8900000000,23.1900000000,3542976,82561809.4200,7.546700,1
2023-01-20,sz.301377,23.1900000000,23.8000000000,22.9100000000,23.0100000000,3188969,74187606.4900,6.792600,1
2023-01-30,sz.301377,23.3100000000,23.4900000000,22.8400000000,22.9100000000,3199543,73847764.0600,6.815200,1
2023-01-31,sz.301377,22.9300000000,23.8800000000,22.7100000000,23.5900000000,5088391,119461382.0000,10.838500,1
2023-02-01,sz.301377,23.5500000000,23.7900000000,23.3000000000,23.7700000000,3305790,78031659.2000,7.041500,1
2023-02-02,sz.301377,23.7600000000,24.0800000000,23.3800000000,24.0000000000,4521597,107122788.5500,9.631200,1
2023-02-03,sz.301377,23.8700000000,23.9500000000,22.9500000000,23.3500000000,4876045,113784523.6900,10.386200,1
2023-02-06,sz.301377,23.1100000000,23.5000000000,23.0000000000,23.3500000000,2237712,51981159.0200,4.766400,1
2023-02-07,sz.301377,23.5500000000,24.3000000000,23.5500000000,24.0400000000,5803456,139193985.1300,12.361600,1
2023-02-08,sz.301377,23.8000000000,23.9700000000,23.4500000000,23.5700000000,3103452,73310713.1100,6.610500,1
2023-02-09,sz.301377,23.2700000000,23.7100000000,23.2700000000,23.7000000000,2517090,59247633.9600,5.361500,1
2023-02-10,sz.301377,23.8000000000,24.1000000000,23.6100000000,24.0000000000,4022739,96143601.6600,8.568600,1
2023-02-13,sz.301377,24.0400000000,25.3500000000,24.0400000000,25.0600000000,8665872,215860525.2300,18.458700,1
2023-02-14,sz.301377,25.3000000000,26.3800000000,24.6100000000,26.0400000000,8420921,214847520.2800,17.936900,1
2023-02-15,sz.301377,25.8200000000,26.2800000000,25.3500000000,25.5200000000,4884918,125491346.7700,10.405100,1
2023-02-16,sz.301377,25.4700000000,25.5000000000,23.8000000000,24.0800000000,6021198,148621164.9600,12.825400,1
2023-02-17,sz.301377,24.2700000000,24.3900000000,23.2400000000,23.2400000000,3337050,79173984.1500,7.108100,1
2023-02-20,sz.301377,23.1200000000,23.5700000000,22.9600000000,23.3800000000,2285871,53187275.6400,4.869000,1
2023-02-21,sz.301377,23.3100000000,23.6500000000,22.8600000000,23.0900000000,2425005,56365852.5300,5.165400,1
2023-02-22,sz.301377,23.0300000000,23.4800000000,23.0200000000,23.4800000000,2065918,48201310.7100,4.400500,1
2023-02-23,sz.301377,23.7000000000,23.8000000000,22.8600000000,22.9500000000,3338625,77216997.7500,7.111400,1
2023-02-24,sz.301377,23.0800000000,23.1100000000,22.3700000000,22.5500000000,2790810,63050671.2300,5.944500,1
2023-02-27,sz.301377,22.4500000000,22.4800000000,22.0500000000,22.1100000000,1970426,43782125.8600,4.197100,1
2023-02-28,sz.301377,22.0500000000,22.5400000000,22.0500000000,22.4200000000,1668800,37314643.7800,3.554600,1
2023-03-01,sz.301377,22.5000000000,22.6300000000,22.0800000000,22.5400000000,1739721,38976883.1300,3.705700,1
2023-03-02,sz.301377,22.5800000000,22.7200000000,22.2600000000,22.3300000000,2000590,44969656.7500,4.261300,1
2023-03-03,sz.301377,22.4000000000,22.6100000000,22.2000000000,22.4800000000,1315689,29480142.1300,2.802500,1
2023-03-06,sz.301377,22.4600000000,22.4800000000,22.1500000000,22.3100000000,1051083,23419375.1700,2.238800,1
2023-03-07,sz.301377,22.3900000000,22.3900000000,21.2500000000,21.2600000000,3035600,65850280.3300,6.466000,1
2023-03-08,sz.301377,21.1500000000,21.6800000000,21.1500000000,21.6600000000,1531074,32739836.9600,3.261200,1
2023-03-09,sz.301377,21.7600000000,22.7000000000,21.4100000000,22.3900000000,3572088,79390734.9500,7.608700,1
2023-03-10,sz.301377,22.1500000000,22.9000000000,21.8800000000,22.3700000000,3202472,71501140.9000,6.821400,1
2023-03-13,sz.301377,22.3100000000,22.4400000000,21.8100000000,21.8900000000,1882243,41468944.4000,4.009300,1
2023-03-14,sz.301377,21.9900000000,21.9900000000,21.2000000000,21.5600000000,1972643,42351462.9500,4.201800,1
2023-03-15,sz.301377,21.7000000000,22.0900000000,21.5100000000,21.5900000000,1274200,27741482.6000,2.714100,1
2023-03-16,sz.301377,21.5000000000,21.6500000000,21.2100000000,21.2600000000,1050020,22470902.1300,2.236600,1
2023-03-17,sz.301377,21.5900000000,21.5900000000,21.2800000000,21.3900000000,1078890,23123600.9000,2.298100,1
2023-03-20,sz.301377,21.4200000000,21.9700000000,21.1500000000,21.7400000000,1697415,36704503.0500,3.615600,1
2023-03-21,sz.301377,21.7200000000,21.9500000000,21.6200000000,21.9000000000,1153209,25195600.5100,2.456400,1
2023-03-22,sz.301377,21.8400000000,22.4700000000,21.8400000000,22.3900000000,2364219,52678426.0600,5.035900,1
2023-03-23,sz.301377,22.4000000000,22.8200000000,22.2600000000,22.5600000000,2912536,65684449.9500,6.203800,1
2023-03-24,sz.301377,22.6000000000,22.7400000000,22.1800000000,22.2700000000,2046279,45729173.4500,4.358700,1
2023-03-27,sz.301377,22.2700000000,22.3800000000,21.9400000000,22.0800000000,1355517,29997942.5200,2.887300,1
2023-03-28,sz.301377,22.5000000000,22.6600000000,21.7300000000,21.7600000000,1494900,32965853.2500,3.184200,1
2023-03-29,sz.301377,21.6600000000,22.0000000000,21.6300000000,21.6500000000,1296844,28233373.8200,2.762300,1
