date,code,open,high,low,close,volume,amount,turn,adjustflag
2018-07-30,sz.000002,2401.7467234200,2418.0712551000,2328.2863308600,2365.0165271400,35706658,828078838.4500,0.367535,1
2018-07-31,sz.000002,2376.2396426700,2396.6453072700,2352.7731283800,2379.3004923600,35457815,825861764.5600,0.364974,1
2018-08-01,sz.000002,2371.1382265200,2371.1382265200,2266.0490538300,2280.3330190500,67386601,1523419154.0400,0.693622,1
2018-08-02,sz.000002,2279.3127358200,2279.3127358200,2149.7367656100,2181.3655457400,67777775,1457805725.8300,0.697649,1
2018-08-03,sz.000002,2182.3858289700,2197.6900774200,2147.6961991500,2150.7570488400,34607230,735143747.9000,0.356218,1
2018-08-06,sz.000002,2160.9598811400,2175.2438463600,2093.6211879600,2128.3108177800,31570205,662879888.1900,0.324958,1
2018-08-07,sz.000002,2157.8990314500,2230.3391407800,2135.4528003900,2230.3391407800,45165309,969166202.4700,0.464895,1
2018-08-08,sz.000002,2233.3999904700,2274.2113196700,2193.6089445000,2193.6089445000,41072018,903023745.6400,0.422762,1
2018-08-09,sz.000002,2193.6089445000,2300.7386836500,2183.4061122000,2293.5967010400,89620017,1997096145.2400,0.922475,1
2018-08-10,sz.000002,2346.6514290000,2455.8217346100,2339.5094463900,2365.0165271400,120116303,2820091738.5100,1.236379,1
2018-08-13,sz.000002,2305.8400998000,2368.0773768300,2291.5561345800,2350.7325619200,48949476,1113409912.4200,0.503846,1
2018-08-14,sz.000002,2346.6514290000,2351.7528451500,2249.7245221500,2277.2721693600,48678481,1090898794.2700,0.501056,1
2018-08-15,sz.000002,2284.4141519700,2303.7995333400,2267.0693370600,2275.2316029000,47255350,1058911645.3400,0.486408,1
2018-08-16,sz.000002,2206.8726264900,2354.8136948400,2204.8320600300,2318.0834985600,49038444,1107212515.5100,0.504762,1
2018-08-17,sz.000002,2336.4485967000,2367.0570936000,2309.9212327200,2315.0226488700,42416044,969847216.0000,0.436596,1
2018-08-20,sz.000002,2339.5094463900,2391.5438911200,2304.8198165700,2382.3613420500,47613314,1101391513.7300,0.490092,1
2018-08-21,sz.000002,2386.4424749700,2446.6391855400,2369.0976600600,2439.4972029300,49584624,1173410505.4900,0.510383,1
2018-08-22,sz.000002,2439.4972029300,2456.8420178400,2415.0104054100,2440.5174861600,42183383,1007170630.2900,0.434201,1
2018-08-23,sz.000002,2438.3986360000,2454.3012358000,2357.8254636800,2419.3155162400,54305867,1235013686.7600,0.558980,1
2018-08-24,sz.000002,2402.3527431200,2439.4588093200,2373.7280634800,2415.0748229600,27341765,621888066.9600,0.281434,1
2018-08-27,sz.000002,2436.2782893600,2550.7770079200,2422.4960362000,2534.8744081200,59434110,1403513889.3000,0.611766,1
2018-08-28,sz.000002,2523.2125016000,2559.2583944800,2515.7912883600,2531.6938881600,34810115,832284975.9100,0.358307,1
2018-08-29,sz.000002,2516.8514616800,2586.8229008000,2514.7311150400,2534.8744081200,29114333,700596432.1300,0.299679,1
2018-08-30,sz.000002,2523.2125016000,2563.4990877600,2489.2869553600,2491.4073020000,28592367,681645384.2600,0.294306,1
2018-08-31,sz.000002,2459.6021024000,2582.5822075200,2457.4817557600,2549.7168346000,42814512,1024351411.1700,0.440698,1
2018-09-03,sz.000002,2528.5133682000,2604.8458472400,2478.6852221600,2496.7081686000,49761243,1191130969.6100,0.512201,1
2018-09-04,sz.000002,2508.3700751200,2591.0635940800,2481.8657421200,2590.0034207600,43765447,1052057112.8100,0.450486,1
2018-09-05,sz.000002,2556.0778745200,2565.6194344000,2481.8657421200,2481.8657421200,54664437,1296346119.7400,0.562671,1
2018-09-06,sz.000002,2472.3241822400,2497.7683419200,2405.5332630800,2418.2553429200,37536890,864994565.1200,0.386374,1
2018-09-07,sz.000002,2422.4960362000,2507.3099018000,2422.4960362000,2460.6622757200,33494333,780678316.7300,0.344763,1
2018-09-10,sz.000002,2482.9259154400,2528.5133682000,2450.0605425200,2487.1666087200,47491779,1115789487.0400,0.488841,1
2018-09-11,sz.000002,2479.7453954800,2506.2497284800,2447.9401958800,2474.4445288800,35835875,832895939.9800,0.368865,1
2018-09-12,sz.000002,2463.8427956800,2470.2038356000,2397.0518765200,2425.6765561600,31382154,717459921.3600,0.323022,1
2018-09-13,sz.000002,2471.2640089200,2488.2267820400,2415.0748229600,2449.0003692000,46883796,1080871662.3900,0.482583,1
2018-09-14,sz.000002,2452.1808891600,2479.7453954800,2418.2553429200,2472.3241822400,33487079,775981815.9800,0.344689,1
2018-09-17,sz.000002,2442.6393292800,2462.7826223600,2408.7137830400,2420.3756895600,25506169,584416325.4700,0.262540,1
2018-09-18,sz.000002,2401.2925698000,2449.0003692000,2382.2094500400,2438.3986360000,40463405,921475475.2900,0.416497,1
2018-09-19,sz.000002,2441.5791559600,2615.4475804400,2428.8570761200,2562.4389144400,131783701,3170366001.9000,1.356473,1
2018-09-20,sz.000002,2545.4761413200,2590.0034207600,2523.2125016000,2545.4761413200,52185272,1257974032.0000,0.537152,1
2018-09-21,sz.000002,2565.6194344000,2756.4506320000,2536.9947547600,2735.2471656000,106421638,2663500909.4100,1.095417,1
2018-09-25,sz.000002,2629.2298336000,2663.1553798400,2586.8229008000,2612.2670604800,90883854,2247254080.3600,0.935484,1
2018-09-26,sz.000002,2614.3874071200,2685.4190195600,2532.7540614800,2615.4475804400,84588437,2088651952.4200,0.870684,1
2018-09-27,sz.000002,2611.2068871600,2627.1094869600,2576.2211676000,2592.1237674000,44529433,1090622042.3200,0.458349,1
2018-09-28,sz.000002,2597.4246340000,2639.8315668000,2539.1151014000,2576.2211676000,68323625,1671576714.7900,0.703267,1
2018-10-08,sz.000002,2433.0977694000,2459.6021024000,2330.2609573600,2337.6821706000,103791488,2339001429.5200,1.068345,1
2018-10-09,sz.000002,2337.6821706000,2345.1033838400,2253.9284783200,2313.2981842400,62863352,1360687509.4300,0.647064,1
2018-10-10,sz.000002,2307.9973176400,2335.5618239600,2268.7709048000,2305.8769710000,43779776,951971015.9700,0.450633,1
2018-10-11,sz.000002,2226.3639720000,2279.3726380000,2206.2206789200,2218.9427587600,70955301,1498597099.0900,0.730356,1
2018-10-12,sz.000002,2241.2063984800,2327.0804374000,2231.6648386000,2311.1778376000,53138296,1141837523.6700,0.546962,1
2018-10-15,sz.000002,2309.0574909600,2309.0574909600,2242.2665718000,2276.1921180400,44551574,953879735.9700,0.458577,1
2018-10-16,sz.000002,2289.9743712000,2338.7423439200,2211.5215455200,2227.4241453200,39755312,853848661.1100,0.409209,1
2018-10-17,sz.000002,2263.4700382000,2275.1319447200,2213.6418921600,2249.6877850400,30750786,651794911.4600,0.316523,1
2018-10-18,sz.000002,2236.9657052000,2249.6877850400,2174.4154793200,2182.8968658800,57795929,1199550666.5200,0.594904,1
2018-10-19,sz.000002,2185.0172125200,2331.3211306800,2162.7535728000,2285.7336779200,75980975,1618603263.5700,0.782086,1
2018-10-22,sz.000002,2319.6592241600,2465.9631423200,2303.7566243600,2419.3155162400,100828994,2292054560.2800,1.037851,1
2018-10-23,sz.000002,2425.6765561600,2429.9172494400,2337.6821706000,2347.2237304800,50973270,1144781713.4500,0.524677,1
2018-10-24,sz.000002,2356.7652903600,2451.1207158400,2342.9830372000,2393.8713565600,51346091,1161439968.8400,0.528515,1
2018-10-25,sz.000002,2351.4644237600,2491.4073020000,2332.3813040000,2490.3471286800,93269950,2150598987.2000,0.960044,1
2018-10-26,sz.000002,2513.6709417200,2623.9289670000,2487.1666087200,2524.2726749200,72975660,1754616838.6700,0.751152,1
2018-10-29,sz.000002,2574.1008209600,2579.4016875600,2388.5704899600,2417.1951696000,61887662,1435756000.5000,0.637021,1
2018-10-30,sz.000002,2471.2640089200,2531.6938881600,2401.2925698000,2511.5505950800,60292035,1415832355.0000,0.620597,1
2018-10-31,sz.000002,2510.4904217600,2608.0263672000,2470.2038356000,2568.7999543600,56564885,1358918219.8700,0.582233,1
2018-11-01,sz.000002,2639.8315668000,2679.0579796400,2574.1008209600,2588.9432474400,61784725,1531833907.4200,0.635961,1
2018-11-02,sz.000002,2671.6367664000,2676.9376330000,2544.4159680000,2610.1467138400,65233922,1601122935.0200,0.671465,1
2018-11-05,sz.000002,2595.3042873600,2595.3042873600,2512.6107684000,2548.6566612800,58369556,1399713072.0900,0.600808,1
2018-11-06,sz.000002,2547.5964879600,2586.8229008000,2513.6709417200,2559.2583944800,42082393,1014339811.6100,0.433162,1
2018-11-07,sz.000002,2563.4990877600,2597.4246340000,2513.6709417200,2528.5133682000,44145818,1062603970.9600,0.454401,1
2018-11-08,sz.000002,2560.3185678000,2606.9661938800,2535.9345814400,2543.3557946800,54820071,1330024287.6600,0.564273,1
2018-11-09,sz.000002,2532.7540614800,2579.4016875600,2494.5878219600,2496.7081686000,36928345,877009944.4400,0.380110,1
2018-11-12,sz.000002,2481.8657421200,2540.1752747200,2480.8055688000,2531.6938881600,38674223,920396950.5500,0.398081,1
2018-11-13,sz.000002,2489.2869553600,2547.5964879600,2485.0462620800,2538.0549280800,45342404,1079145537.6800,0.466718,1
2018-11-14,sz.000002,2563.4990877600,2596.3644606800,2540.1752747200,2560.3185678000,61888272,1500411129.0500,0.637027,1
2018-11-15,sz.000002,2549.7168346000,2586.8229008000,2540.1752747200,2584.7025541600,25862358,627715210.2400,0.266206,1
2018-11-16,sz.000002,2575.1609942800,2661.0350332000,2546.5363146400,2627.1094869600,49598586,1220586112.1200,0.510527,1
2018-11-19,sz.000002,2618.6281004000,2753.2701120400,2616.5077537600,2753.2701120400,59056604,1518790912.3700,0.607880,1
2018-11-20,sz.000002,2733.1268189600,2802.0380847600,2674.8172863600,2719.3445658000,47415180,1221340780.5100,0.488053,1
2018-11-21,sz.000002,2690.7198861600,2828.5424177600,2687.5393662000,2759.6311519600,58165421,1517603355.1500,0.598707,1
2018-11-22,sz.000002,2755.3904586800,2755.3904586800,2680.1181529600,2717.2242191600,30082741,768538986.7600,0.309647,1
2018-11-23,sz.000002,2719.3445658000,2719.3445658000,2616.5077537600,2639.8315668000,29662937,743585668.0100,0.305326,1
2018-11-26,sz.000002,2653.6138199600,2700.2614460400,2622.8687936800,2670.5765930800,24109053,606367556.4600,0.248159,1
2018-11-27,sz.000002,2671.6367664000,2681.1783262800,2627.1094869600,2645.1324334000,19249225,480638561.0900,0.198136,1
2018-11-28,sz.000002,2650.4333000000,2743.7285521600,2649.3731266800,2743.7285521600,38616531,986464334.9600,0.397487,1
2018-11-29,sz.000002,2751.1497654000,2807.3389513600,2650.4333000000,2681.1783262800,39364332,1007596580.8200,0.405184,1
2018-11-30,sz.000002,2679.0579796400,2706.6224859600,2653.6138199600,2697.0809260800,19275406,487502415.7500,0.198405,1
2018-12-03,sz.000002,2756.4506320000,2762.8116719200,2630.2900069200,2727.8259523600,60814944,1544456947.7800,0.625979,1
2018-12-04,sz.000002,2709.8030059200,2709.8030059200,2635.5908735200,2664.2155531600,50994597,1281369833.1200,0.524897,1
2018-12-05,sz.000002,2630.2900069200,2723.5852590800,2624.9891403200,2682.2384996000,40717606,1033938143.7100,0.419114,1
2018-12-06,sz.000002,2640.8917401200,2700.2614460400,2639.8315668000,2661.0350332000,24302282,611204445.1600,0.250148,1
2018-12-07,sz.000002,2663.1553798400,2740.5480322000,2663.1553798400,2686.4791928800,27527878,702826097.3100,0.283349,1
2018-12-10,sz.000002,2663.1553798400,2712.9835258800,2639.8315668000,2650.4333000000,27463688,692420827.5300,0.282689,1
2018-12-11,sz.000002,2645.1324334000,2754.3302853600,2640.8917401200,2753.2701120400,43370349,1111642805.1000,0.446419,1
