date,code,open,high,low,close,volume,amount,turn,adjustflag
2016-11-17,sz.300561,31.3300000000,37.6000000000,31.3300000000,37.6000000000,3600,130028.0000,0.025714,1
2016-11-18,sz.300561,41.3600000000,41.3600000000,41.3600000000,41.3600000000,2200,90992.0000,0.015714,1
2016-11-21,sz.300561,45.5000000000,45.5000000000,45.5000000000,45.5000000000,1600,72800.0000,0.011429,1
2016-11-22,sz.300561,50.0500000000,50.0500000000,50.0500000000,50.0500000000,1700,85085.0000,0.012143,1
2016-11-23,sz.300561,55.0600000000,55.0600000000,55.0600000000,55.0600000000,1286,70807.0000,0.009186,1
2016-11-24,sz.300561,60.5700000000,60.5700000000,60.5700000000,60.5700000000,2200,133254.0000,0.015714,1
2016-11-25,sz.300561,66.6300000000,66.6300000000,66.6300000000,66.6300000000,6200,413106.0000,0.044286,1
2016-11-28,sz.300561,73.2900000000,73.2900000000,73.2900000000,73.2900000000,4100,300489.0000,0.029286,1
2016-11-29,sz.300561,80.6200000000,80.6200000000,80.6200000000,80.6200000000,8341,672451.0000,0.059579,1
2016-11-30,sz.300561,88.6800000000,88.6800000000,88.6800000000,88.6800000000,11400,1010952.0000,0.081429,1
2016-12-01,sz.300561,97.5500000000,97.5500000000,97.5500000000,97.5500000000,14900,1453495.0000,0.106429,1
2016-12-02,sz.300561,107.3100000000,107.3100000000,107.3100000000,107.3100000000,45007,4829701.0000,0.321479,1
2016-12-05,sz.300561,118.0400000000,118.0400000000,118.0400000000,118.0400000000,25767,3041536.0000,0.184050,1
2016-12-06,sz.300561,129.8400000000,129.8400000000,129.8400000000,129.8400000000,30600,3973104.0000,0.218571,1
2016-12-07,sz.300561,142.8200000000,142.8200000000,136.8800000000,142.8200000000,9075030,1273678352.0000,64.821643,1
2016-12-08,sz.300561,138.7000000000,148.5000000000,138.2500000000,140.7700000000,7240934,1038773264.0000,51.720957,1
2016-12-09,sz.300561,137.0000000000,137.2000000000,128.5500000000,129.0000000000,5596997,742096528.0000,39.978550,1
2016-12-12,sz.300561,129.0000000000,131.3300000000,121.0900000000,122.5000000000,3682389,466335760.0000,26.302779,1
2016-12-13,sz.300561,121.5800000000,129.4000000000,121.3900000000,124.9900000000,3064399,383522128.0000,21.888564,1
2016-12-14,sz.300561,123.5100000000,127.6000000000,121.7100000000,122.4200000000,3096540,385007712.0000,22.118143,1
2016-12-15,sz.300561,121.0000000000,125.9900000000,120.0000000000,123.9500000000,2091045,258605198.0000,14.936036,1
2016-12-16,sz.300561,122.9900000000,123.9300000000,117.0000000000,119.5000000000,2889019,348280624.0000,20.635850,1
2016-12-19,sz.300561,118.2500000000,123.0000000000,115.7000000000,122.3800000000,2392565,286281632.0000,17.089750,1
2016-12-20,sz.300561,122.0000000000,123.3000000000,118.6000000000,119.8700000000,1685740,203747447.0000,12.041000,1
2016-12-21,sz.300561,120.1500000000,120.7800000000,116.0000000000,118.2400000000,1706515,200907290.0000,12.189393,1
2016-12-22,sz.300561,117.3000000000,120.0100000000,117.1100000000,117.5000000000,1190347,141062913.0000,8.502479,1
2016-12-23,sz.300561,116.2500000000,118.4800000000,110.8900000000,110.8900000000,1713078,196010395.0000,12.236271,1
2016-12-26,sz.300561,110.0000000000,112.7900000000,107.8200000000,112.4000000000,1287413,142262847.0000,9.195807,1
2016-12-27,sz.300561,112.0000000000,112.9500000000,110.2800000000,111.7700000000,980608,109468864.0000,7.004343,1
2016-12-28,sz.300561,111.5100000000,122.0000000000,111.2500000000,117.8900000000,2133226,249898155.0000,15.237329,1
2016-12-29,sz.300561,116.6600000000,121.8000000000,115.8700000000,117.0000000000,1800822,213722999.0000,12.863014,1
2016-12-30,sz.300561,116.5100000000,118.6600000000,114.5000000000,117.1800000000,1491105,173665018.0000,10.650750,1
2017-01-03,sz.300561,128.9000000000,128.9000000000,126.9000000000,128.9000000000,2388591,307598576.0000,17.061364,1
2017-01-04,sz.300561,131.5000000000,135.9500000000,129.1600000000,131.1300000000,4123310,547049152.0000,29.452214,1
2017-01-05,sz.300561,130.0000000000,138.0000000000,128.9100000000,132.9000000000,3193552,426610496.0000,22.811086,1
2017-01-06,sz.300561,130.1800000000,133.1900000000,123.5000000000,123.9900000000,2703175,346940992.0000,19.308393,1
2017-01-09,sz.300561,120.9900000000,126.6900000000,120.8800000000,125.7500000000,1601365,198591922.0000,11.438321,1
2017-01-10,sz.300561,124.8900000000,125.8700000000,122.0000000000,124.6000000000,1217367,150839143.0000,8.695479,1
2017-01-11,sz.300561,124.3500000000,124.8300000000,112.1400000000,112.1400000000,2498263,288753440.0000,17.844736,1
2017-01-12,sz.300561,112.2500000000,123.2700000000,112.2500000000,115.5000000000,1674801,193917613.0000,11.962864,1
2017-01-13,sz.300561,116.9800000000,116.9800000000,107.2300000000,110.7900000000,1715473,189372456.0000,12.253379,1
2017-01-16,sz.300561,108.0000000000,108.2000000000,99.7100000000,99.8500000000,1864102,190876042.0000,13.315014,1
2017-01-17,sz.300561,90.1100000000,99.4900000000,89.8700000000,96.2000000000,3859523,357502048.0000,27.568021,1
2017-01-18,sz.300561,93.3000000000,94.4800000000,90.7000000000,91.0000000000,2087128,192797814.0000,14.908057,1
2017-01-19,sz.300561,88.1800000000,93.7800000000,86.8300000000,90.1100000000,1757200,158817664.0000,12.551429,1
2017-01-20,sz.300561,90.3000000000,99.0800000000,89.2000000000,97.4000000000,2426341,231763385.0000,17.331007,1
2017-01-23,sz.300561,97.0100000000,107.0700000000,96.8900000000,103.2500000000,2788754,287060912.0000,19.919671,1
2017-01-24,sz.300561,103.9800000000,107.3400000000,102.0100000000,105.7200000000,2219486,233232013.0000,15.853471,1
2017-01-25,sz.300561,106.3500000000,116.2900000000,104.1000000000,116.2900000000,2064458,228448665.0000,14.746129,1
2017-01-26,sz.300561,118.6000000000,119.8900000000,114.1100000000,118.5500000000,2397510,280794880.0000,17.125071,1
2017-02-03,sz.300561,118.8000000000,122.5300000000,117.5800000000,120.0100000000,2017382,241856505.0000,14.409871,1
2017-02-06,sz.300561,119.4000000000,122.3200000000,115.7200000000,122.2500000000,2048375,243996390.0000,14.631250,1
2017-02-07,sz.300561,121.3600000000,129.3000000000,121.2000000000,125.5300000000,2813149,351124720.0000,20.093921,1
2017-02-08,sz.300561,122.7800000000,128.0000000000,121.0100000000,126.6900000000,2214066,275326528.0000,15.814757,1
2017-02-09,sz.300561,126.2000000000,138.0000000000,125.3000000000,127.4000000000,3330929,433693280.0000,23.792350,1
2017-02-10,sz.300561,130.0000000000,133.5200000000,118.5000000000,118.7500000000,4996338,623335008.0000,35.688129,1
2017-02-13,sz.300561,116.9000000000,130.6300000000,115.0200000000,130.6300000000,4706197,590206512.0000,33.615693,1
2017-02-14,sz.300561,130.3700000000,134.8000000000,127.5000000000,131.7700000000,3654949,479619216.0000,26.106779,1
2017-02-15,sz.300561,130.3200000000,138.5000000000,125.8000000000,128.3000000000,4123437,549571152.0000,29.453121,1
2017-02-16,sz.300561,129.9700000000,133.2000000000,125.6300000000,131.3500000000,2949991,383055136.0000,21.071364,1
2017-02-17,sz.300561,129.3796713000,130.6731672000,118.2195090000,118.2195090000,4856425,393119072.0000,23.125833,1
2017-02-20,sz.300561,114.2788587000,117.3170700000,106.3975581000,108.8191027500,5782789,422938240.0000,27.537090,1
2017-02-21,sz.300561,109.5711352500,117.5276391000,107.8865824500,111.7520295000,4951688,372701824.0000,23.579467,1
2017-02-22,sz.300561,111.4662571500,122.9272324500,106.4276394000,122.9272324500,5671737,429128448.0000,27.008271,1
2017-02-23,sz.300561,127.8756063000,133.6963378500,125.5292649000,126.3113787000,8586290,736243888.0000,40.887095,1
2017-02-24,sz.300561,123.7845495000,128.5975575000,123.0024357000,123.3634113000,4917156,406664128.0000,23.415029,1
2017-02-27,sz.300561,122.5662568500,124.5365820000,114.0231676500,114.2938993500,5283609,414045888.0000,25.160043,1
2017-02-28,sz.300561,113.5719481500,125.7247933500,113.3012164500,124.0703218500,7518208,613712432.0000,35.800990,1
2017-03-01,sz.300561,123.1378015500,132.1020289500,119.1219480000,126.4016226000,7753823,646863952.0000,36.922967,1
2017-03-02,sz.300561,125.3337364500,129.9211347000,123.4987771500,125.0479641000,4864641,409623168.0000,23.164957,1
2017-03-03,sz.300561,123.3333300000,129.7857688500,120.3402406500,122.6264194500,6024153,502278640.0000,28.686443,1
2017-03-06,sz.300561,121.0772325000,124.3109722500,120.4455252000,122.8971511500,3426245,279731152.0000,16.315452,1
2017-03-07,sz.300561,121.7991837000,122.5662568500,118.1142244500,121.8593463000,4132364,330663296.0000,19.677924,1
2017-03-08,sz.300561,120.9719479500,122.8069072500,119.5731675000,120.5508097500,2601217,209204279.0000,12.386748,1
2017-03-09,sz.300561,120.1296715500,120.3552813000,115.8130050000,116.0386147500,2783265,218208549.0000,13.253643,1
2017-03-10,sz.300561,115.8581269500,120.3101593500,115.5272326500,117.2869887000,2709889,213375604.0000,12.904233,1
2017-03-13,sz.300561,115.0609725000,118.7910537000,113.5719481500,117.4373952000,2656546,204477930.0000,12.650219,1
2017-03-14,sz.300561,117.4373952000,119.5581268500,116.5800781500,116.8207285500,2403094,188486610.0000,11.443305,1
2017-03-15,sz.300561,115.5422733000,116.3845497000,114.1284522000,114.3089400000,2033884,155305983.0000,9.685162,1
2017-03-16,sz.300561,114.4593465000,123.1528422000,114.4593465000,119.5430862000,3682171,290323280.0000,17.534148,1
2017-03-17,sz.300561,119.5882081500,122.5512162000,116.4296716500,116.7154440000,3156149,251083608.0000,15.029281,1
2017-03-20,sz.300561,115.5121920000,115.8130050000,113.6321107500,115.8130050000,2437749,185705801.0000,11.608329,1
2017-03-21,sz.300561,115.5723546000,117.5426797500,115.2113790000,116.1438993000,1634949,126344477.0000,7.785471,1
2017-03-22,sz.300561,115.2865822500,115.8130050000,113.2560945000,115.1361757500,2225745,169275429.0000,10.598786,1
2017-03-23,sz.300561,115.1361757500,117.2869887000,113.0304847500,114.2788587000,2468250,189078497.0000,11.753571,1
2017-03-24,sz.300561,113.5569075000,114.8504034000,113.2560945000,113.6621920500,1645353,124474281.0000,7.835014,1
2017-03-27,sz.300561,113.7073140000,114.6548749500,113.0304847500,113.6922733500,1163050,87998629.0000,5.538333,1
2017-03-28,sz.300561,113.3312977500,113.9630050500,109.6012165500,109.6312978500,2166862,160107986.0000,10.318390,1
2017-03-29,sz.300561,109.6613791500,110.0223547500,104.5325175000,104.6528427000,1834400,130000989.0000,8.735238,1
2017-03-30,sz.300561,104.0060947500,104.3520297000,98.5162575000,98.9674770000,1935257,129080677.0000,9.215510,1
2017-03-31,sz.300561,98.8922737500,100.9077208500,98.2154445000,99.1178835000,1172300,77458963.0000,5.582381,1
2017-04-05,sz.300561,99.2532493500,100.3060948500,95.2825177500,99.8999973000,1242734,81159485.0000,5.917781,1
2017-04-06,sz.300561,99.8699160000,101.3288590500,99.4186965000,100.2609729000,1006479,67401542.0000,4.792757,1
2017-04-07,sz.300561,100.0203225000,100.3211355000,95.9593470000,96.5609730000,1288959,84087681.0000,6.137900,1
2017-04-10,sz.300561,95.6134120500,95.6585340000,86.9048757000,86.9349570000,2428749,144727838.0000,11.565471,1
2017-04-11,sz.300561,86.9349570000,90.1837374000,86.9349570000,89.5670707500,1441100,84973415.0000,6.862381,1
2017-04-12,sz.300561,89.0556886500,89.0556886500,87.3260139000,87.3260139000,924800,54260884.0000,4.403810,1
2017-04-13,sz.300561,86.6040627000,88.8300789000,86.0776399500,87.3711358500,859250,50228436.0000,4.091667,1
2017-04-14,sz.300561,86.6341440000,88.8601602000,84.0471522000,88.0780464000,1267125,73482818.0000,6.033929,1
2017-04-17,sz.300561,84.7089408000,85.4158513500,81.2646319500,82.0166644500,1262250,70210853.0000,6.010714,1
2017-04-18,sz.300561,82.0166644500,83.3252010000,79.3093474500,79.9560954000,931528,50211953.0000,4.435848,1
2017-04-19,sz.300561,79.1890222500,82.3776400500,79.1890222500,81.7459327500,985882,53047482.0000,4.694676,1
2017-04-20,sz.300561,81.2796726000,81.9715425000,80.5276401000,81.1443067500,821433,44344302.0000,3.911586,1
2017-04-21,sz.300561,81.2796726000,81.9565018500,80.5276401000,81.2495913000,641614,34646631.0000,3.055305,1
2017-04-24,sz.300561,81.2195100000,83.5056888000,78.5121930000,82.7386156500,1134624,61633552.0000,5.402971,1
2017-04-25,sz.300561,81.2345506500,82.6182904500,80.5727620500,81.6256075500,1222900,66395306.0000,5.823333,1
2017-04-26,sz.300561,81.2646319500,83.2800790500,80.9186970000,81.9414612000,985750,53803735.0000,4.694048,1
2017-04-27,sz.300561,81.2947132500,84.0170709000,79.1138190000,83.9869896000,1705328,93077923.0000,8.120610,1
2017-04-28,sz.300561,83.6260140000,84.6788595000,82.8890221500,84.1825180500,1195281,66453034.0000,5.691814,1
2017-05-02,sz.300561,84.1975587000,84.7390221000,83.2499977500,83.5959327000,804000,44872108.0000,3.828571,1
2017-05-03,sz.300561,82.7235750000,83.8065018000,81.9715425000,83.3402416500,856583,47229714.0000,4.078967,1
2017-05-04,sz.300561,83.2199164500,83.2499977500,80.9186970000,81.1292661000,848742,46075549.0000,4.041629,1
2017-05-05,sz.300561,81.2044693500,83.0695099500,80.4975588000,81.2195100000,830675,45049019.0000,3.955595,1
2017-05-08,sz.300561,80.5426807500,81.3699165000,78.9784531500,78.9784531500,726475,38645694.0000,3.459405,1
2017-05-09,sz.300561,78.9634125000,80.7081279000,78.2264206500,80.0764206000,590500,31252800.0000,2.811905,1
2017-05-10,sz.300561,79.7154450000,81.8361766500,79.5349572000,80.0162580000,909522,48852530.0000,4.331057,1
2017-05-11,sz.300561,79.2341442000,80.3621929500,77.8052824500,80.2869897000,843450,44447556.0000,4.016429,1
2017-05-12,sz.300561,80.1666645000,80.9487783000,79.1739816000,80.0312986500,584850,31166397.0000,2.785000,1
2017-05-15,sz.300561,80.4674775000,81.4752010500,79.5499978500,79.7154450000,517494,27619357.0000,2.464257,1
2017-05-16,sz.300561,80.0162580000,81.3548758500,78.0459328500,81.3548758500,978650,51896451.0000,4.660238,1
2017-05-17,sz.300561,81.4451197500,89.3113797000,81.4451197500,88.7398350000,3036576,174357494.0000,14.459886,1
2017-05-18,sz.300561,87.2357700000,87.6569082000,85.5211359000,85.7166643500,1607056,92385777.0000,7.652648,1
2017-05-19,sz.300561,85.7166643500,91.5975585000,84.3930871500,87.3711358500,1869291,108602056.0000,8.901386,1
2017-05-22,sz.300561,86.9349570000,90.2138187000,83.5056888000,83.6410546500,1708137,99001516.0000,8.133986,1
2017-05-23,sz.300561,82.7386156500,83.9268270000,77.9105670000,78.0308922000,1439396,76819337.0000,6.854267,1
2017-05-24,sz.300561,77.9256076500,79.5650385000,77.0081280000,79.0837377000,748646,39114223.0000,3.564981,1
2017-05-25,sz.300561,79.0386157500,79.5499978500,77.0983719000,78.8430873000,749870,39053221.0000,3.570810,1
2017-05-26,sz.300561,78.9784531500,80.0914612500,78.5121930000,79.1439003000,595070,31383768.0000,2.833667,1
2017-05-31,sz.300561,80.7682905000,81.5654449500,77.9105670000,78.1512174000,758445,40503009.0000,3.611643,1
2017-06-01,sz.300561,78.2113800000,78.2113800000,70.6910550000,71.8040631000,1276661,62857606.0000,6.079338,1
2017-06-02,sz.300561,72.1951200000,74.3008110000,70.9918680000,73.3532500500,756900,36650286.0000,3.604286,1
2017-06-05,sz.300561,75.2032500000,75.2032500000,73.3983720000,73.9398354000,494877,24428274.0000,2.356557,1
2017-06-06,sz.300561,73.5337378500,74.5565020500,72.5109736500,74.0300793000,373600,18337189.0000,1.779048,1
2017-06-07,sz.300561,73.9999980000,77.4292662000,73.8947134500,76.9329247500,1012653,51286294.0000,4.822157,1
2017-06-08,sz.300561,76.7223556500,78.4369897500,76.7223556500,77.5796727000,1105184,57071699.0000,5.262781,1
2017-06-09,sz.300561,77.5796727000,77.5796727000,75.1731687000,76.0304857500,778750,39302268.0000,3.708333,1
2017-06-12,sz.300561,74.5414614000,75.5341443000,72.6463395000,72.6914614500,801650,39104680.0000,3.817381,1
2017-06-13,sz.300561,72.2252013000,75.0227622000,72.2252013000,74.6166646500,555000,27378904.0000,2.642857,1
2017-06-14,sz.300561,74.2556890500,75.1280467500,74.2556890500,74.6016240000,529003,26273501.0000,2.519062,1
2017-06-15,sz.300561,74.6016240000,77.4743881500,74.4361768500,77.0081280000,1157734,59018810.0000,5.513019,1
2017-06-16,sz.300561,77.1585345000,77.5345507500,75.5341443000,75.6995914500,717700,36299247.0000,3.417619,1
2017-06-19,sz.300561,75.2032500000,77.8052824500,75.2032500000,76.9329247500,820600,42057833.0000,3.907619,1
2017-06-20,sz.300561,77.6999979000,78.1512174000,75.9101605500,75.9703231500,648300,33193195.0000,3.087143,1
2017-06-21,sz.300561,76.0455264000,76.5418678500,74.8272337500,75.6093475500,574282,28817409.0000,2.734676,1
2017-06-22,sz.300561,75.6845508000,76.3312987500,73.0975590000,73.2479655000,601900,29999476.0000,2.866190,1
2017-06-23,sz.300561,73.5036565500,74.2256077500,71.7439005000,73.0073151000,530500,25619269.0000,2.526190,1
2017-06-26,sz.300561,72.3455265000,73.6540630500,72.3455265000,73.6540630500,472150,23021981.0000,2.248333,1
2017-06-27,sz.300561,73.4134126500,74.8873963500,73.1125996500,73.8044695500,461500,22718777.0000,2.197619,1
2017-06-28,sz.300561,73.4134126500,73.6239817500,71.7589411500,71.9995915500,456250,21939444.0000,2.172619,1
2017-06-29,sz.300561,72.3455265000,74.3459329500,71.8943070000,73.6239817500,746657,36494013.0000,3.555510,1
2017-06-30,sz.300561,73.4134126500,74.0601606000,72.5410549500,73.6691037000,518457,25259510.0000,2.468843,1
2017-07-03,sz.300561,73.3682907000,74.4060955500,73.1727622500,73.9999980000,423034,20763555.0000,2.014448,1
2017-07-04,sz.300561,74.3308923000,74.3308923000,73.8345508500,74.1955264500,347950,17132077.0000,1.656905,1
2017-07-05,sz.300561,74.0601606000,75.0227622000,73.9097541000,74.9325183000,593669,29463218.0000,2.826995,1
2017-07-06,sz.300561,74.7069085500,75.1581280500,73.2630061500,73.7443069500,770673,38011231.0000,3.669871,1
2017-07-07,sz.300561,73.6691037000,75.7447134000,73.1125996500,75.5792662500,1123090,55977568.0000,5.348048,1
2017-07-10,sz.300561,74.2857703500,74.2857703500,71.5333314000,71.6386159500,1610000,77466149.0000,7.666667,1
2017-07-11,sz.300561,71.6686972500,72.1951200000,71.5934940000,71.6686972500,510500,24364818.0000,2.430952,1
