date,code,open,high,low,close,volume,amount,turn,adjustflag
2025-10-28,sh.688783,39.7800000000,39.7800000000,24.8900000000,25.7500000000,120865030,3245796569.3700,73.421700,1
2025-10-29,sh.688783,25.1000000000,27.8800000000,24.8900000000,26.7500000000,84232678,2216002577.3500,51.168700,1
2025-10-30,sh.688783,27.5000000000,32.2800000000,26.8000000000,30.0000000000,81247540,2373046912.9600,49.355300,1
2025-10-31,sh.688783,28.5600000000,29.5000000000,27.8000000000,28.7300000000,50496238,1451311921.3800,30.674900,1
2025-11-03,sh.688783,28.4000000000,28.4000000000,26.5700000000,27.5900000000,33743262,922911973.2200,20.498000,1
2025-11-04,sh.688783,27.4100000000,28.2600000000,26.4300000000,26.4900000000,29738356,801729187.3300,18.065100,1
2025-11-05,sh.688783,25.8000000000,27.3600000000,25.6800000000,26.5900000000,25453338,679650042.7300,15.462100,1
2025-11-06,sh.688783,26.5700000000,28.6100000000,26.5700000000,26.8500000000,36608077,1007920068.8000,22.238300,1
2025-11-07,sh.688783,26.3500000000,26.7800000000,25.8900000000,26.1500000000,24813134,652908951.1200,15.073200,1
2025-11-10,sh.688783,26.3000000000,27.9600000000,26.3000000000,27.7700000000,32341885,885846893.7500,19.646700,1
2025-11-11,sh.688783,28.5000000000,29.6100000000,27.3100000000,27.3600000000,41961139,1190074656.5100,25.490100,1
2025-11-12,sh.688783,26.5000000000,27.2600000000,26.2600000000,26.8900000000,24625240,656454246.7600,14.959100,1
2025-11-13,sh.688783,26.6600000000,27.6700000000,26.6300000000,27.0000000000,22151800,599649654.7100,13.456500,1
2025-11-14,sh.688783,26.5600000000,26.9200000000,26.0500000000,26.0500000000,20622440,544042336.7800,12.527500,1
2025-11-17,sh.688783,26.4000000000,26.9100000000,25.8000000000,25.9100000000,17823459,468695195.4800,10.827200,1
2025-11-18,sh.688783,25.7700000000,25.8000000000,24.9300000000,25.0300000000,19871325,500505199.6200,12.071200,1
2025-11-19,sh.688783,24.8900000000,25.5400000000,24.8900000000,25.2700000000,12418221,312073549.1100,7.543700,1
2025-11-20,sh.688783,25.6900000000,25.8000000000,24.2000000000,24.2000000000,16293295,403855374.4700,9.897700,1
2025-11-21,sh.688783,23.6000000000,23.7700000000,22.8000000000,22.8000000000,15493424,359320934.5100,9.411800,1
