date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-01-04,sz.300750,359.3250601,412.51640731,359.3250601,405.4824261,352.31114731,22480807,8687099006.98,1.8208,15.0921,1,0
2021-01-05,sz.300750,396.351295,405.1813998,387.33054021,403.375242,405.4824261,22745201,9014539649.19,1.8423,-0.5197,1,0
2021-01-06,sz.300750,409.395768,417.423136,392.34764521,408.16156017,403.375242,18668114,7476239865.78,1.512,1.1866,1,0
2021-01-07,sz.300750,402.36178679,416.419715,398.23772648,414.64365983,408.16156017,17389487,7064219721.54,1.4085,1.5881,1,0
2021-01-08,sz.300750,420.433399,426.44389079,398.7595054,405.8837945,414.64365983,21006685,8534719468.52,1.7014,-2.1126,1,0
2021-01-11,sz.300750,411.28219948,411.28219948,387.320506,391.33419,405.8837945,23005038,9098694885.58,1.8633,-3.5847,1,0
2021-01-12,sz.300750,386.8187955,405.7834524,381.29998,402.54240257,391.33419,16559671,6519876504.75,1.3413,2.8641,1,0
2021-01-13,sz.300750,401.3684,411.9043205,374.25596458,386.317085,402.54240257,27261967,10634079156.74,2.2081,-4.0307,1,0
2021-01-14,sz.300750,376.4835592,385.313664,369.27899642,370.27238321,386.317085,19606569,7315308913.46,1.588,-4.1532,1,0
2021-01-15,sz.300750,369.24889379,385.29359558,366.248665,381.85186155,370.27238321,19822928,7439894398.97,1.6056,3.1273,1,0
2021-01-18,sz.300750,378.02882754,393.1403478,377.05550917,385.2133219,381.85186155,14201178,5471186934.28,1.1502,0.8803,1,0
2021-01-19,sz.300750,385.313664,387.320506,365.79712555,367.36246231,385.2133219,16286661,6085692761.11,1.3191,-4.634,1,0
2021-01-20,sz.300750,375.0787698,394.72575298,372.17888311,392.7389794,367.36246231,21341613,8254525726.97,1.7286,6.9078,1,0
2021-01-21,sz.300750,388.323927,400.364979,381.29998,392.6386373,392.7389794,17479166,6831720356.62,1.4157,-0.0255,1,0
2021-01-22,sz.300750,392.8393215,411.68356788,392.8393215,409.395768,392.6386373,19044156,7637563994.44,1.5425,4.2678,1,0
2021-01-25,sz.300750,407.6899523,419.77114114,393.68219514,398.30796595,409.395768,21741425,8762929073.74,1.761,-2.7083,1,0
2021-01-26,sz.300750,398.16748701,398.16748701,385.07284296,386.8187955,398.30796595,15104374,5853513769.95,1.2234,-2.8845,1,0
2021-01-27,sz.300750,393.341032,394.5451372,373.272612,391.85596892,386.8187955,14838511,5705898439.04,1.2019,1.3022,1,0
2021-01-28,sz.300750,381.29998,384.32027721,369.258928,371.1654279,391.85596892,18182027,6792412556.18,1.4727,-5.2801,1,0
2021-01-29,sz.300750,377.29633021,378.289717,343.73189776,355.32141031,371.1654279,27601326,9896345998.55,2.2356,-4.2687,1,0
2021-02-01,sz.300750,354.207613,358.1209549,347.3843502,351.52847893,355.32141031,17525081,6170654212.21,1.4195,-1.0675,1,0
2021-02-02,sz.300750,353.21422621,371.25573579,338.52414277,369.0582438,351.52847893,25086475,8919403723.18,2.0319,4.9867,1,0
2021-02-03,sz.300750,380.296559,388.88584276,376.33304605,382.28333258,369.0582438,21107294,8082621707.65,1.7096,3.5835,1,0
2021-02-04,sz.300750,386.22677711,395.1471898,380.7982695,389.8290585,382.28333258,21630174,8354708667.47,1.594,1.9739,1,0
2021-02-05,sz.300750,396.351295,398.34810279,374.12551985,374.72757245,389.8290585,18411695,7036248026.18,1.3568,-3.8739,1,0
2021-02-08,sz.300750,376.282875,406.1848208,374.28606721,405.382084,374.72757245,24402658,9586610901.77,1.7983,8.1805,1,0
2021-02-09,sz.300750,412.6067152,416.419715,402.1711368,411.6032942,405.382084,16203746,6632109518.73,1.1941,1.5347,1,0
2021-02-10,sz.300750,415.40625979,418.0251886,407.388926,414.07170986,411.6032942,16282957,6704613974.91,1.1999,0.5997,1,0
2021-02-18,sz.300750,423.443662,423.443662,388.20351648,398.358137,414.07170986,23824929,9491493857.26,1.7557,-3.7949,1,0
2021-02-19,sz.300750,391.33419,397.354716,375.4801382,388.8256375,398.358137,18690354,7159858378.61,1.3773,-2.3929,1,0
2021-02-22,sz.300750,388.8256375,397.1540318,376.1825329,376.282875,388.8256375,16720351,6411239336.71,1.2322,-3.2258,1,0
2021-02-23,sz.300750,371.26577,377.82814334,362.11457048,377.82814334,376.282875,13604746,5027757786.27,1.0026,0.4107,1,0
2021-02-24,sz.300750,376.282875,379.293138,340.5610874,348.187087,377.82814334,30272084,10682015850.83,2.2308,-7.8451,1,0
2021-02-25,sz.300750,355.06052085,355.06052085,336.146035,338.2532191,348.187087,24575702,8445690070.16,1.811,-2.853,1,0
2021-02-26,sz.300750,324.104983,334.139193,318.87715959,323.33234883,338.2532191,22950635,7449904802.03,1.6913,-4.4112,1,0
2021-03-01,sz.300750,332.64409571,346.80236602,329.40304588,345.7788766,323.33234883,20539402,6964880536.07,1.5136,6.9422,1,0
2021-03-02,sz.300750,354.207613,354.4082972,342.22676626,350.7959816,345.7788766,15281131,5308970364.61,1.1261,1.451,1,0
2021-03-03,sz.300750,347.23383705,350.82608423,341.52437156,350.82608423,350.7959816,10464433,3617077585.64,0.7711,0.0086,1,0
2021-03-04,sz.300750,346.180245,346.180245,324.01467511,326.68377497,350.82608423,18103403,5984259540.03,1.3341,-6.8816,1,0
2021-03-05,sz.300750,314.08080721,327.99825648,309.38479693,321.09472,326.68377497,17307341,5511104280.19,1.2754,-1.7108,1,0
2021-03-08,sz.300750,324.104983,335.86507712,301.90931048,306.043405,321.09472,21295514,6751702325.59,1.5693,-4.6875,1,0
2021-03-09,sz.300750,301.0263,311.5622205,289.988669,301.0263,306.043405,27357719,8235734794.89,2.016,-1.6393,1,0
2021-03-10,sz.300750,317.081036,323.38251988,314.070773,315.5759045,301.0263,23763768,7542999117.76,1.7512,4.8333,1,0
2021-03-11,sz.300750,317.081036,334.62083508,312.3649573,332.41330888,315.5759045,20964281,6829108561.82,1.5449,5.3355,1,0
2021-03-12,sz.300750,338.06256911,346.180245,332.4333773,342.62813466,332.41330888,18952041,6424536234.89,1.3966,3.0729,1,0
2021-03-15,sz.300750,341.16314,341.16314,308.050247,313.3683783,342.62813466,23040352,7361113706.9,1.6979,-8.5398,1,0
2021-03-16,sz.300750,318.084457,326.10179079,314.5724835,324.104983,313.3683783,13712397,4384184142.32,1.0105,3.4262,1,0
2021-03-17,sz.300750,318.96746748,337.3501402,314.1711151,334.139193,324.104983,14672578,4829807794.64,1.0813,3.096,1,0
2021-03-18,sz.300750,335.142614,344.28377931,334.65093771,336.9487718,334.139193,11366956,3840901084.28,0.8377,0.8408,1,0
2021-03-19,sz.300750,326.111825,334.12915879,312.063931,317.5827465,336.9487718,18971590,6051504889.61,1.3981,-5.7475,1,0
2021-03-22,sz.300750,320.091299,322.098141,299.91250269,308.8529838,317.5827465,23171883,7137600231.12,1.7076,-2.7488,1,0
2021-03-23,sz.300750,306.043405,311.70269944,301.14671052,304.94967611,308.8529838,15116923,4603584945.64,1.114,-1.2638,1,0
2021-03-24,sz.300750,306.043405,306.1437471,285.974985,289.77795059,304.94967611,25208186,7334176816.41,1.8576,-4.9752,1,0
2021-03-25,sz.300750,281.46962471,294.35355035,281.00805105,292.54739255,289.77795059,18439889,5281518749.08,1.3589,0.9557,1,0
2021-03-26,sz.300750,296.009195,315.12436505,294.002353,314.69289402,292.54739255,23710285,7292443310.74,1.7473,7.5699,1,0
2021-03-29,sz.300750,314.5724835,320.86393317,306.05343921,312.6659836,314.69289402,15563243,4871068353.95,1.1469,-0.6441,1,0
2021-03-30,sz.300750,312.67601781,322.07807258,309.053668,320.07123058,312.6659836,12640386,4003150838.63,0.9315,2.3684,1,0
2021-03-31,sz.300750,319.98092269,327.27579336,314.070773,323.27214357,320.07123058,16054553,5133802498.75,1.1831,1.0001,1,0
2021-04-01,sz.300750,324.9077198,336.63771129,324.4060093,331.11889579,323.27214357,11333813,3741712771.48,0.8352,2.4273,1,0
2021-04-02,sz.300750,334.08902195,337.33007178,327.99825648,333.5371404,331.11889579,9262891,3074575828.17,0.6826,0.7303,1,0
2021-04-06,sz.300750,336.146035,339.156298,320.18160689,326.9145618,333.5371404,10463817,3421873640.8,0.7711,-1.9856,1,0
2021-04-07,sz.300750,334.04888511,334.04888511,313.21786515,321.09472,326.9145618,13393147,4245479570.23,0.987,-1.7802,1,0
2021-04-08,sz.300750,315.074194,322.76039886,312.063931,320.94420685,321.09472,7870973,2507089321.0,0.58,-0.0469,1,0
2021-04-09,sz.300750,325.11843821,325.11843821,311.06051,313.067352,320.94420685,9323686,2918718120.0,0.6871,-2.4543,1,0
